,intcpt,slp,rsq,resid.mean,resid.med,resid.prop.pos,source
(Intercept)5971,4.809975434,0.798843956,0.313543638,3.362967059,2.957388247,0.655339806,Navajo Nation: Water & home dust
(Intercept)5981,7.988032505,0.229630332,0.029991184,2.883902815,2.74314568,0.660194175,Navajo Nation: Water & home dust
(Intercept)5991,7.959158537,0.392306932,0.079747758,3.700478649,2.910837801,0.66828479,Navajo Nation: Water & home dust
(Intercept)6001,6.565061411,0.602427179,0.154299297,3.871006567,3.023790049,0.671521036,Navajo Nation: Water & home dust
(Intercept)6011,3.564257075,1.059495701,0.318687988,3.963329664,3.305259556,0.69579288,Navajo Nation: Water & home dust
(Intercept)6021,6.335460456,0.61619357,0.121395241,3.706009484,2.84374984,0.663430421,Navajo Nation: Water & home dust
(Intercept)6031,6.501818592,0.521849268,0.141369053,3.087769328,3.126967247,0.666666667,Navajo Nation: Water & home dust
(Intercept)6041,3.492930038,0.954942434,0.4156657,3.154842617,2.27387745,0.642394822,Navajo Nation: Water & home dust
(Intercept)6051,3.480624787,1.054588582,0.206534133,3.861307432,3.383501889,0.658576052,Navajo Nation: Water & home dust
(Intercept)6061,7.767984577,0.413155746,0.057739184,3.733888462,2.517204481,0.666666667,Navajo Nation: Water & home dust
(Intercept)6071,6.702024071,0.533737198,0.245337525,3.387786502,3.209481893,0.676375405,Navajo Nation: Water & home dust
(Intercept)6081,7.023513272,0.560142261,0.101409315,3.952030906,2.923497037,0.67961165,Navajo Nation: Water & home dust
(Intercept)6091,5.504311627,0.680701029,0.220836496,3.1932581,2.578029466,0.661812298,Navajo Nation: Water & home dust
(Intercept)6101,6.801247546,0.535367413,0.144789497,3.54615713,2.879668508,0.648867314,Navajo Nation: Water & home dust
(Intercept)6111,4.387053887,0.904634174,0.321008365,3.719573433,3.105472604,0.684466019,Navajo Nation: Water & home dust
(Intercept)6121,6.501066739,0.56499941,0.152038653,3.496933252,2.841388528,0.67961165,Navajo Nation: Water & home dust
(Intercept)6131,5.419567967,0.759923278,0.284180857,3.7657735,3.14206157,0.658576052,Navajo Nation: Water & home dust
(Intercept)6141,6.699413719,0.610783937,0.09070409,3.973412484,3.335710192,0.661812298,Navajo Nation: Water & home dust
(Intercept)6151,8.219439798,0.279926651,0.038432987,3.240872515,2.601690914,0.671521036,Navajo Nation: Water & home dust
(Intercept)6161,4.942773643,0.729638733,0.437371685,2.899985908,2.719556621,0.656957929,Navajo Nation: Water & home dust
(Intercept)6171,2.698181056,1.203507474,0.390217073,4.128257424,3.014740166,0.673139159,Navajo Nation: Water & home dust
(Intercept)6181,7.701029339,0.390632841,0.092531832,3.470863855,3.081821146,0.686084142,Navajo Nation: Water & home dust
(Intercept)6191,7.024420868,0.382688629,0.194933325,2.537215594,2.450380788,0.650485437,Navajo Nation: Water & home dust
(Intercept)6201,7.47652608,0.393859617,0.162582033,3.240371363,2.974567755,0.674757282,Navajo Nation: Water & home dust
(Intercept)6211,5.776839698,0.687558038,0.255713866,3.491417384,2.686480701,0.671521036,Navajo Nation: Water & home dust
(Intercept)6221,5.159405595,0.7484822,0.415034582,3.32196919,2.811908909,0.674757282,Navajo Nation: Water & home dust
(Intercept)6231,5.221393379,0.818993778,0.189862066,3.943968116,2.847145569,0.655339806,Navajo Nation: Water & home dust
(Intercept)6241,6.336889183,0.707111698,0.234833071,4.260941095,3.197919136,0.673139159,Navajo Nation: Water & home dust
(Intercept)6251,3.157440567,1.111662685,0.467297912,3.932604616,2.717012074,0.681229773,Navajo Nation: Water & home dust
(Intercept)6261,6.571688939,0.535907942,0.130773597,3.34304933,2.812887313,0.67961165,Navajo Nation: Water & home dust
(Intercept)6271,5.775551082,0.691360163,0.179076068,3.626226067,2.642386678,0.674757282,Navajo Nation: Water & home dust
(Intercept)6281,6.641741619,0.628764162,0.160632178,4.053987258,3.214622633,0.676375405,Navajo Nation: Water & home dust
(Intercept)6291,11.25748847,-0.116868967,0.00684716,3.280381805,3.053433203,0.673139159,Navajo Nation: Water & home dust
(Intercept)6301,8.269452423,0.279841714,0.052074408,3.19129452,2.792164333,0.677993528,Navajo Nation: Water & home dust
(Intercept)6311,7.24903161,0.568907741,0.102395383,4.338982865,3.31368561,0.710355987,Navajo Nation: Water & home dust
(Intercept)6321,6.872520859,0.537177454,0.171157212,3.604651722,2.711969302,0.666666667,Navajo Nation: Water & home dust
(Intercept)6331,5.171430888,0.82520913,0.266962704,3.939525938,2.891578606,0.687702265,Navajo Nation: Water & home dust
(Intercept)6341,7.997303681,0.341920882,0.06155187,3.518137442,3.060930602,0.671521036,Navajo Nation: Water & home dust
(Intercept)6351,7.118886451,0.476133888,0.135797167,3.455019987,3.14315513,0.677993528,Navajo Nation: Water & home dust
(Intercept)6361,7.845760095,0.384895184,0.145672159,3.489149804,2.892715125,0.676375405,Navajo Nation: Water & home dust
(Intercept)6371,6.228556138,0.577593427,0.307206843,3.194619951,2.853405593,0.658576052,Navajo Nation: Water & home dust
(Intercept)6381,5.828054442,0.628400088,0.269826358,3.148162958,2.890285384,0.661812298,Navajo Nation: Water & home dust
(Intercept)6391,6.503586061,0.604813787,0.181130805,3.75116036,3.015382032,0.674757282,Navajo Nation: Water & home dust
(Intercept)6401,6.465081756,0.570407317,0.169920512,3.399493435,3.081390668,0.676375405,Navajo Nation: Water & home dust
(Intercept)6411,4.973603573,0.774732771,0.212701932,3.411976063,2.161684187,0.640776699,Navajo Nation: Water & home dust
(Intercept)6421,6.544804775,0.649362846,0.135293696,4.125301698,2.797021288,0.67961165,Navajo Nation: Water & home dust
(Intercept)6431,5.419918827,0.736246692,0.12439696,3.583129943,2.810709633,0.673139159,Navajo Nation: Water & home dust
(Intercept)6441,2.227628823,1.247899988,0.509407552,3.927229409,3.089177328,0.653721683,Navajo Nation: Water & home dust
(Intercept)6451,8.267953947,0.309650701,0.043280928,3.418236941,2.99999567,0.663430421,Navajo Nation: Water & home dust
(Intercept)6461,8.643390232,0.291261077,0.049707975,3.406583846,2.857441232,0.669902913,Navajo Nation: Water & home dust
(Intercept)6471,5.752532042,0.735664321,0.253254922,3.854275102,2.871597524,0.655339806,Navajo Nation: Water & home dust
(Intercept)6481,7.299402012,0.528690875,0.117305248,3.984226915,2.911544047,0.66828479,Navajo Nation: Water & home dust
(Intercept)6491,6.951102716,0.511487877,0.140782348,3.422403819,3.10707379,0.66828479,Navajo Nation: Water & home dust
(Intercept)6501,7.740280047,0.434019236,0.128669878,3.672527562,3.002890695,0.67961165,Navajo Nation: Water & home dust
(Intercept)6511,7.98075663,0.351888052,0.083910874,3.406552471,2.524969505,0.644012945,Navajo Nation: Water & home dust
(Intercept)6521,8.424355109,0.264204767,0.038319944,3.316192391,2.69273731,0.658576052,Navajo Nation: Water & home dust
(Intercept)6531,7.638260685,0.443248488,0.135252379,3.836011781,2.761569995,0.663430421,Navajo Nation: Water & home dust
(Intercept)6541,7.820562809,0.418680446,0.07175744,3.727159726,3.037541024,0.67961165,Navajo Nation: Water & home dust
(Intercept)6551,7.811918342,0.380329086,0.0681716,3.425664024,2.626842814,0.666666667,Navajo Nation: Water & home dust
(Intercept)6561,7.553551018,0.427584785,0.142562317,3.633244197,2.930970168,0.653721683,Navajo Nation: Water & home dust
(Intercept)6571,6.457269421,0.591312765,0.163535253,3.595397606,2.789139693,0.66828479,Navajo Nation: Water & home dust
(Intercept)6581,5.311870937,0.793257216,0.327291326,3.833686506,2.990818993,0.674757282,Navajo Nation: Water & home dust
(Intercept)6591,6.212879767,0.606741954,0.151421525,3.418617664,2.614710775,0.656957929,Navajo Nation: Water & home dust
(Intercept)6601,8.840205889,0.211272932,0.022914981,3.313685477,2.988862596,0.660194175,Navajo Nation: Water & home dust
(Intercept)6611,9.077184987,0.198290036,0.020296722,3.685057957,3.177890525,0.69579288,Navajo Nation: Water & home dust
(Intercept)6621,7.733896508,0.394162223,0.075121528,3.524053518,3.049983235,0.66828479,Navajo Nation: Water & home dust
(Intercept)6631,5.946204218,0.706934351,0.18758343,3.802653658,3.392948961,0.677993528,Navajo Nation: Water & home dust
(Intercept)6641,6.716144978,0.533010172,0.196231045,3.259794444,3.00832621,0.661812298,Navajo Nation: Water & home dust
(Intercept)6651,3.248526715,1.103136591,0.296337383,3.994304524,3.257179637,0.686084142,Navajo Nation: Water & home dust
(Intercept)6661,6.126478387,0.656042044,0.152067152,3.720705679,3.259062276,0.653721683,Navajo Nation: Water & home dust
(Intercept)6671,6.694483373,0.567246318,0.087872609,3.811603136,2.854116628,0.655339806,Navajo Nation: Water & home dust
(Intercept)6681,5.606971021,0.789124998,0.130964969,4.164156907,3.028343277,0.687702265,Navajo Nation: Water & home dust
(Intercept)6691,8.420838216,0.288733517,0.058114656,3.52577335,2.757946075,0.674757282,Navajo Nation: Water & home dust
(Intercept)6701,6.414060243,0.63442342,0.249164492,3.830942301,2.893286753,0.687702265,Navajo Nation: Water & home dust
(Intercept)6711,7.649077332,0.360015755,0.093622383,3.250436731,2.827923189,0.69579288,Navajo Nation: Water & home dust
(Intercept)6721,5.402966691,0.766585293,0.270694802,3.760802032,3.000362149,0.677993528,Navajo Nation: Water & home dust
(Intercept)6731,8.731772469,0.274950474,0.030088058,3.799277349,3.395991027,0.677993528,Navajo Nation: Water & home dust
(Intercept)6741,6.726929213,0.596868384,0.174750712,3.980991033,3.338950001,0.69579288,Navajo Nation: Water & home dust
(Intercept)6751,8.282613127,0.374733763,0.046094912,3.855489497,3.009712616,0.673139159,Navajo Nation: Water & home dust
(Intercept)6761,7.871588478,0.335117943,0.057707196,3.294067438,2.603329991,0.660194175,Navajo Nation: Water & home dust
(Intercept)6771,5.490160589,0.642332437,0.355660179,2.953445459,2.693713428,0.650485437,Navajo Nation: Water & home dust
(Intercept)6781,5.570077193,0.767106231,0.149354643,3.934705036,3.157879527,0.66828479,Navajo Nation: Water & home dust
(Intercept)6791,7.392080213,0.431564829,0.061794897,3.452855152,2.770463209,0.661812298,Navajo Nation: Water & home dust
(Intercept)6801,6.056115957,0.677859961,0.212183778,3.790918723,3.151524153,0.669902913,Navajo Nation: Water & home dust
(Intercept)6811,5.557463103,0.67474674,0.180401106,3.291662989,2.691002074,0.673139159,Navajo Nation: Water & home dust
(Intercept)6821,8.776476532,0.217708639,0.03444512,3.301720633,3.003425975,0.673139159,Navajo Nation: Water & home dust
(Intercept)6831,7.815833306,0.391248202,0.073315416,3.551101124,2.961450381,0.66828479,Navajo Nation: Water & home dust
(Intercept)6841,9.657864269,0.045183383,0.000984982,3.268015214,2.552269532,0.665048544,Navajo Nation: Water & home dust
(Intercept)6851,4.73204056,0.895912808,0.215855788,3.995955936,2.564943041,0.642394822,Navajo Nation: Water & home dust
(Intercept)6861,5.213176394,0.769505357,0.177425511,3.611175518,3.165189354,0.669902913,Navajo Nation: Water & home dust
(Intercept)6871,7.078374207,0.516632907,0.170737727,3.739714114,3.263554177,0.66828479,Navajo Nation: Water & home dust
(Intercept)6881,5.546722076,0.677900856,0.183362527,3.275364863,2.380127117,0.647249191,Navajo Nation: Water & home dust
(Intercept)6891,8.018229012,0.402103336,0.075200085,3.883470411,2.863937365,0.661812298,Navajo Nation: Water & home dust
(Intercept)6901,6.698815821,0.558335001,0.114078261,3.62896451,2.843417517,0.655339806,Navajo Nation: Water & home dust
(Intercept)6911,4.781816666,0.886731495,0.222735839,3.984531073,3.359107203,0.67961165,Navajo Nation: Water & home dust
(Intercept)6921,6.609666002,0.595305576,0.158501563,3.80666827,2.972722587,0.67961165,Navajo Nation: Water & home dust
(Intercept)6931,5.462113857,0.807329021,0.130460992,4.110504223,2.806812337,0.666666667,Navajo Nation: Water & home dust
(Intercept)6941,7.486989073,0.437038601,0.080777304,3.601558341,2.929936219,0.660194175,Navajo Nation: Water & home dust
(Intercept)6951,6.309341217,0.583337965,0.16981226,3.400604282,2.998455057,0.674757282,Navajo Nation: Water & home dust
(Intercept)6961,7.300488916,0.529261627,0.132835701,3.866431093,3.339349574,0.666666667,Navajo Nation: Water & home dust
(Intercept)6971,6.067444229,0.677662259,0.293634548,3.85208099,3.088199725,0.674757282,Navajo Nation: Water & home dust
(Intercept)6981,7.305122819,0.453398934,0.071987456,3.587476998,2.886426835,0.677993528,Navajo Nation: Water & home dust
(Intercept)6991,9.903543632,0.121519422,0.004979785,3.882863479,3.213766978,0.65210356,Navajo Nation: Water & home dust
(Intercept)7001,8.530200822,0.287448296,0.028953985,3.47222265,2.918349562,0.669902913,Navajo Nation: Water & home dust
(Intercept)7011,3.033496132,1.120284644,0.373445988,3.871522521,3.321544921,0.674757282,Navajo Nation: Water & home dust
(Intercept)7021,1.641714741,1.410396248,0.372206188,4.451930267,3.218407129,0.686084142,Navajo Nation: Water & home dust
(Intercept)7031,5.098784167,0.661626059,0.309999462,2.657044441,2.59907485,0.660194175,Navajo Nation: Water & home dust
(Intercept)7041,7.11052827,0.436847218,0.17008234,3.096668128,2.708822627,0.682847896,Navajo Nation: Water & home dust
(Intercept)7051,6.94999746,0.521759137,0.185290013,3.389594583,2.708922751,0.666666667,Navajo Nation: Water & home dust
(Intercept)7061,5.826936146,0.717951065,0.218818736,3.773823005,3.048258643,0.666666667,Navajo Nation: Water & home dust
(Intercept)7071,6.269316268,0.540506381,0.233945913,2.892781815,2.90818183,0.665048544,Navajo Nation: Water & home dust
(Intercept)7081,8.368992138,0.28540469,0.047433136,3.309408686,2.836309941,0.663430421,Navajo Nation: Water & home dust
(Intercept)7091,4.857131642,0.862711073,0.184001678,3.861079491,2.406443685,0.656957929,Navajo Nation: Water & home dust
(Intercept)7101,7.187991,0.475672212,0.112619519,3.51779694,3.044160127,0.690938511,Navajo Nation: Water & home dust
(Intercept)7111,8.144625281,0.339096504,0.063625958,3.510904345,2.782157138,0.663430421,Navajo Nation: Water & home dust
(Intercept)7121,6.517909089,0.616614482,0.18024429,3.880826788,2.866215023,0.676375405,Navajo Nation: Water & home dust
(Intercept)7131,4.424016406,0.928639184,0.375139303,3.921754217,2.788479387,0.66828479,Navajo Nation: Water & home dust
(Intercept)7141,5.020174847,0.721822053,0.207026702,3.030377294,2.688361848,0.660194175,Navajo Nation: Water & home dust
(Intercept)7151,5.863808499,0.648797593,0.229611207,3.449128443,2.833187372,0.687702265,Navajo Nation: Water & home dust
(Intercept)7161,6.501613981,0.504564904,0.195736355,3.055560619,2.578710311,0.665048544,Navajo Nation: Water & home dust
(Intercept)7171,5.461118346,0.828078206,0.223537303,4.28705107,3.103196517,0.689320388,Navajo Nation: Water & home dust
(Intercept)7181,7.041079185,0.447141429,0.104929053,3.181066682,2.837853507,0.684466019,Navajo Nation: Water & home dust
(Intercept)7191,8.79836146,0.209350069,0.02852657,3.365899476,3.230467589,0.676375405,Navajo Nation: Water & home dust
(Intercept)7201,8.066803242,0.269309405,0.063182507,2.649635498,2.577612527,0.650485437,Navajo Nation: Water & home dust
(Intercept)7211,7.137090926,0.447244761,0.191307214,3.152835196,2.652985603,0.661812298,Navajo Nation: Water & home dust
(Intercept)7221,7.479403665,0.465018636,0.123630405,3.872504708,3.006281156,0.697411003,Navajo Nation: Water & home dust
(Intercept)7231,4.596031343,0.923192541,0.210342126,4.074355993,2.75728789,0.647249191,Navajo Nation: Water & home dust
(Intercept)7241,7.481645736,0.457716707,0.087957088,3.687997602,2.904464981,0.677993528,Navajo Nation: Water & home dust
(Intercept)7251,7.316502622,0.492689915,0.163302495,3.684236316,2.924823934,0.687702265,Navajo Nation: Water & home dust
(Intercept)7261,1.695773174,1.333452633,0.375549547,4.081896663,2.762381726,0.666666667,Navajo Nation: Water & home dust
(Intercept)7271,8.468027964,0.242162409,0.035067987,3.271471616,2.870050376,0.682847896,Navajo Nation: Water & home dust
(Intercept)7281,6.214445845,0.734197275,0.12353588,4.398080584,3.216162816,0.665048544,Navajo Nation: Water & home dust
(Intercept)7291,6.003465986,0.701664727,0.177030793,3.944766527,2.889498295,0.686084142,Navajo Nation: Water & home dust
(Intercept)7301,6.152421444,0.658823867,0.142388584,3.758179074,3.273204552,0.674757282,Navajo Nation: Water & home dust
(Intercept)7311,4.936270468,0.811133927,0.177585492,3.591783822,2.697762115,0.647249191,Navajo Nation: Water & home dust
(Intercept)7321,6.037604488,0.664265609,0.147972201,3.700178007,2.704924392,0.665048544,Navajo Nation: Water & home dust
(Intercept)7331,4.43177821,0.927206755,0.221814068,3.907030394,3.013337712,0.661812298,Navajo Nation: Water & home dust
(Intercept)7341,3.561015154,1.064333741,0.256412711,4.014727056,2.969039714,0.67961165,Navajo Nation: Water & home dust
(Intercept)7351,7.285626022,0.426225286,0.127556632,3.354534047,2.767935473,0.663430421,Navajo Nation: Water & home dust
(Intercept)7361,7.161961344,0.447330795,0.099779531,3.336699339,2.912852613,0.689320388,Navajo Nation: Water & home dust
(Intercept)7371,5.832690069,0.640634388,0.288078068,3.220551858,2.82408622,0.642394822,Navajo Nation: Water & home dust
(Intercept)7381,3.391113286,1.050677653,0.345095622,3.756375507,3.091485795,0.677993528,Navajo Nation: Water & home dust
(Intercept)7391,5.96736906,0.687339001,0.171311825,3.76722343,3.007550183,0.666666667,Navajo Nation: Water & home dust
(Intercept)7401,6.554301463,0.517022606,0.170540117,3.173942732,2.94974118,0.684466019,Navajo Nation: Water & home dust
(Intercept)7411,6.990168693,0.447795659,0.10170802,3.16304366,2.945604469,0.655339806,Navajo Nation: Water & home dust
(Intercept)7421,7.293733629,0.500356278,0.1842956,3.826135444,3.057023732,0.671521036,Navajo Nation: Water & home dust
(Intercept)7431,5.430487774,0.841144058,0.192513788,4.321984474,3.167636839,0.663430421,Navajo Nation: Water & home dust
(Intercept)7441,6.728394845,0.559137588,0.093747807,3.611510481,2.883761867,0.663430421,Navajo Nation: Water & home dust
(Intercept)7451,7.67868168,0.340408637,0.134260904,2.807669277,2.653652683,0.665048544,Navajo Nation: Water & home dust
(Intercept)7461,9.218968169,0.14127979,0.009703398,3.421140633,2.957158554,0.665048544,Navajo Nation: Water & home dust
(Intercept)7471,6.780313197,0.626599791,0.182642187,4.182537994,3.057292877,0.689320388,Navajo Nation: Water & home dust
(Intercept)7481,7.210906957,0.499043456,0.116375426,3.795708823,3.125483725,0.666666667,Navajo Nation: Water & home dust
(Intercept)7491,5.610803191,0.750961334,0.184262407,3.8040802,3.025584076,0.682847896,Navajo Nation: Water & home dust
(Intercept)7501,5.280252899,0.77003459,0.300031203,3.600055332,2.856631595,0.692556634,Navajo Nation: Water & home dust
(Intercept)7511,7.191995992,0.473141661,0.09316301,3.390172294,2.734583034,0.658576052,Navajo Nation: Water & home dust
(Intercept)7521,5.710165361,0.701284348,0.305721094,3.495531668,2.705866843,0.653721683,Navajo Nation: Water & home dust
(Intercept)7531,8.251085222,0.345300461,0.07996716,3.553856717,2.988022147,0.676375405,Navajo Nation: Water & home dust
(Intercept)7541,7.961567021,0.355382066,0.11013093,3.307073784,3.155884214,0.674757282,Navajo Nation: Water & home dust
(Intercept)7551,6.892580618,0.553637396,0.080404152,3.842038203,2.670490157,0.666666667,Navajo Nation: Water & home dust
(Intercept)7561,7.435810871,0.446915933,0.155930427,3.599333823,3.06450999,0.660194175,Navajo Nation: Water & home dust
(Intercept)7571,8.364821363,0.333867096,0.052756889,3.762828359,2.873319448,0.681229773,Navajo Nation: Water & home dust
(Intercept)7581,5.57672412,0.686727313,0.24126831,3.364077974,2.522712725,0.650485437,Navajo Nation: Water & home dust
(Intercept)7591,9.732893253,0.066310383,0.002812761,3.083962462,3.153161042,0.66828479,Navajo Nation: Water & home dust
(Intercept)7601,7.736953284,0.315896938,0.063196848,2.943383346,2.731743595,0.661812298,Navajo Nation: Water & home dust
(Intercept)7611,6.637953937,0.519085854,0.191956546,3.276588967,2.574147495,0.663430421,Navajo Nation: Water & home dust
(Intercept)7621,5.85486085,0.659036185,0.344514914,3.430301254,2.713509208,0.660194175,Navajo Nation: Water & home dust
(Intercept)7631,8.918133189,0.221463257,0.026995613,3.357652581,2.597765304,0.674757282,Navajo Nation: Water & home dust
(Intercept)7641,5.30879708,0.677201837,0.310027068,2.947333898,2.808731578,0.673139159,Navajo Nation: Water & home dust
(Intercept)7651,8.545941584,0.217299191,0.024750634,3.203662747,2.82640353,0.666666667,Navajo Nation: Water & home dust
(Intercept)7661,2.652057482,1.300277332,0.261569972,4.696505659,2.887271354,0.674757282,Navajo Nation: Water & home dust
(Intercept)7671,7.721978227,0.383414168,0.133882576,3.25681222,2.850633195,0.666666667,Navajo Nation: Water & home dust
(Intercept)7681,8.486165057,0.270667611,0.068145249,3.243096993,3.121263579,0.663430421,Navajo Nation: Water & home dust
(Intercept)7691,7.23006365,0.522584556,0.164509354,3.863243823,2.930177579,0.669902913,Navajo Nation: Water & home dust
(Intercept)7701,6.641745263,0.601328419,0.166691087,3.753719501,3.015014207,0.694174757,Navajo Nation: Water & home dust
(Intercept)7711,8.898769538,0.321496759,0.030890479,4.301414608,2.787751784,0.682847896,Navajo Nation: Water & home dust
(Intercept)7721,1.432336371,1.366078123,0.353528133,3.980261827,2.5941842,0.666666667,Navajo Nation: Water & home dust
(Intercept)7731,8.303581989,0.287257874,0.045568651,3.293718535,2.732121145,0.639158576,Navajo Nation: Water & home dust
(Intercept)7741,7.820409949,0.432202968,0.120822187,3.783910145,3.001129733,0.661812298,Navajo Nation: Water & home dust
(Intercept)7751,6.826009101,0.523240064,0.145790806,3.627294812,3.021788385,0.665048544,Navajo Nation: Water & home dust
(Intercept)7761,5.632644228,0.711507193,0.157265071,3.579137355,3.037562559,0.65210356,Navajo Nation: Water & home dust
(Intercept)7771,7.222840278,0.507008,0.19488367,3.560779236,3.093590197,0.661812298,Navajo Nation: Water & home dust
(Intercept)7781,2.387667871,1.205834165,0.321245856,3.83872663,2.943339741,0.674757282,Navajo Nation: Water & home dust
(Intercept)7791,8.135969642,0.372953826,0.040522487,3.898947051,2.607021883,0.669902913,Navajo Nation: Water & home dust
(Intercept)7801,4.312923272,0.894139328,0.329839237,3.546371412,2.766161698,0.65210356,Navajo Nation: Water & home dust
(Intercept)7811,8.207674095,0.347550575,0.106841534,3.515428484,3.259424413,0.682847896,Navajo Nation: Water & home dust
(Intercept)7821,6.802065976,0.505335952,0.096544554,3.366930679,2.265569546,0.63592233,Navajo Nation: Water & home dust
(Intercept)7831,6.862062598,0.520492039,0.141576015,3.442571257,3.059815845,0.666666667,Navajo Nation: Water & home dust
(Intercept)7841,2.397258758,1.294013966,0.241816758,4.438422815,2.971518955,0.663430421,Navajo Nation: Water & home dust
(Intercept)7851,6.276304866,0.629052695,0.161356348,3.72690361,2.752130745,0.653721683,Navajo Nation: Water & home dust
(Intercept)7861,7.522709353,0.493322233,0.133382369,3.94613035,2.769100061,0.666666667,Navajo Nation: Water & home dust
(Intercept)7871,10.9806362,-0.119422469,0.006891821,3.456298792,3.198911234,0.67961165,Navajo Nation: Water & home dust
(Intercept)7881,6.750820064,0.532849594,0.226456694,3.319497994,2.83589577,0.67961165,Navajo Nation: Water & home dust
(Intercept)7891,4.965696788,0.835653073,0.367811013,3.753956853,3.116380602,0.669902913,Navajo Nation: Water & home dust
(Intercept)7901,7.723688428,0.43003855,0.078874053,3.683000448,2.576235454,0.663430421,Navajo Nation: Water & home dust
(Intercept)7911,5.727407971,0.736127111,0.156475297,3.973416246,2.44940424,0.684466019,Navajo Nation: Water & home dust
(Intercept)7921,7.715447969,0.421808582,0.043190299,3.989376469,2.720966335,0.677993528,Navajo Nation: Water & home dust
(Intercept)7931,8.562273006,0.265534575,0.051538114,3.40245155,3.100797799,0.656957929,Navajo Nation: Water & home dust
(Intercept)7941,9.095460612,0.133551508,0.01168104,3.307809485,2.863790322,0.684466019,Navajo Nation: Water & home dust
(Intercept)7951,5.415483371,0.77380243,0.269861879,3.799255557,3.227558869,0.67961165,Navajo Nation: Water & home dust
(Intercept)7961,6.967601065,0.496199246,0.234800882,3.345685312,3.061163339,0.682847896,Navajo Nation: Water & home dust
(Intercept)7971,4.736514198,0.802593933,0.255936675,3.355331287,3.050629054,0.681229773,Navajo Nation: Water & home dust
(Intercept)7981,8.535912485,0.176181956,0.035950775,2.608595583,2.9043302,0.661812298,Navajo Nation: Water & home dust
(Intercept)7991,9.839717564,0.028639652,0.000892154,3.020974216,3.049713862,0.665048544,Navajo Nation: Water & home dust
(Intercept)8001,6.515156431,0.450802261,0.234378529,2.54045413,2.40705199,0.648867314,Navajo Nation: Water & home dust
(Intercept)8011,3.101834703,1.067788257,0.479874777,3.597414051,2.899451639,0.648867314,Navajo Nation: Water & home dust
(Intercept)8021,5.411717443,0.713531048,0.175108879,3.362537955,2.783674233,0.676375405,Navajo Nation: Water & home dust
(Intercept)8031,7.707049772,0.395404107,0.095342381,3.476912796,3.106578525,0.671521036,Navajo Nation: Water & home dust
(Intercept)8041,6.144100935,0.687746523,0.149778655,4.01537817,3.020589271,0.677993528,Navajo Nation: Water & home dust
(Intercept)8051,7.362071763,0.454155107,0.12262546,3.447552136,2.859942795,0.665048544,Navajo Nation: Water & home dust
(Intercept)8061,4.483913058,0.919420215,0.265652642,3.923530661,2.992937571,0.687702265,Navajo Nation: Water & home dust
(Intercept)8071,6.227668506,0.667458408,0.259020675,3.794923031,3.36885264,0.655339806,Navajo Nation: Water & home dust
(Intercept)8081,4.514635967,0.928301763,0.207748389,4.015985988,3.150331634,0.694174757,Navajo Nation: Water & home dust
(Intercept)8091,8.304067569,0.292165604,0.039451261,3.539267343,3.121035072,0.665048544,Navajo Nation: Water & home dust
(Intercept)8101,7.358931201,0.481524931,0.134543275,3.786770587,2.91962331,0.673139159,Navajo Nation: Water & home dust
(Intercept)8111,9.146241716,0.116202147,0.008045809,3.075717446,3.143737912,0.669902913,Navajo Nation: Water & home dust
(Intercept)8121,7.482006755,0.428623165,0.081089953,3.572636757,2.52374229,0.666666667,Navajo Nation: Water & home dust
(Intercept)8131,6.998121975,0.545748219,0.135718795,3.860681351,2.760168768,0.67961165,Navajo Nation: Water & home dust
(Intercept)8141,6.478951274,0.57709668,0.128526557,3.462712052,2.480342091,0.663430421,Navajo Nation: Water & home dust
(Intercept)8151,6.791786968,0.553211975,0.181130879,3.47477918,2.928815341,0.673139159,Navajo Nation: Water & home dust
(Intercept)8161,5.830813396,0.683075695,0.176721888,3.593028698,2.78933167,0.650485437,Navajo Nation: Water & home dust
(Intercept)8171,5.362771017,0.842437903,0.155411194,4.345068305,3.28307297,0.677993528,Navajo Nation: Water & home dust
(Intercept)8181,5.920016177,0.657449227,0.346311684,3.470354082,2.973235823,0.66828479,Navajo Nation: Water & home dust
(Intercept)8191,7.331761178,0.418907115,0.106046092,3.163193324,2.988430366,0.677993528,Navajo Nation: Water & home dust
(Intercept)8201,8.590947333,0.316656655,0.051736031,3.893566501,3.175115433,0.687702265,Navajo Nation: Water & home dust
(Intercept)8211,8.63573603,0.248033381,0.045005191,3.190523982,2.662750131,0.660194175,Navajo Nation: Water & home dust
(Intercept)8221,7.041294584,0.470544091,0.089391776,3.427942282,2.712238672,0.645631068,Navajo Nation: Water & home dust
(Intercept)8231,7.386334337,0.438069257,0.168080972,3.365403456,2.700996752,0.673139159,Navajo Nation: Water & home dust
(Intercept)8241,4.606284654,0.949312809,0.162364699,4.244963302,2.573223828,0.663430421,Navajo Nation: Water & home dust
(Intercept)8251,6.421737398,0.64438328,0.165706257,4.062899947,3.55940066,0.682847896,Navajo Nation: Water & home dust
(Intercept)8261,3.818192141,1.027797705,0.407938093,4.014829473,2.981489007,0.66828479,Navajo Nation: Water & home dust
(Intercept)8271,5.288695228,0.736979312,0.308966031,3.339317077,2.72053518,0.658576052,Navajo Nation: Water & home dust
(Intercept)8281,4.638177371,0.853292189,0.351710679,3.590702741,2.790535021,0.674757282,Navajo Nation: Water & home dust
