,intcpt,slp,rsq,resid.mean,resid.med,resid.prop.pos,source
(Intercept)545,7.049443142,0.664490824,0.066543471,5.26397236,3.400627993,0.71082391,Navajo Nation: Water
(Intercept)546,8.265924772,0.414366882,0.029818063,5.14937567,3.407318456,0.694668821,Navajo Nation: Water
(Intercept)547,6.641042359,0.806387525,0.063453394,5.610699698,3.829366006,0.709208401,Navajo Nation: Water
(Intercept)548,7.830979688,0.49507663,0.044689578,5.143941635,3.94820021,0.718901454,Navajo Nation: Water
(Intercept)549,7.908228368,0.572133428,0.053216041,5.631261545,3.667544507,0.717285945,Navajo Nation: Water
(Intercept)550,7.492248487,0.556376773,0.05055615,5.131429866,3.608495772,0.709208401,Navajo Nation: Water
(Intercept)551,6.432891171,0.714937144,0.072309067,4.915879309,3.392367459,0.688206785,Navajo Nation: Water
(Intercept)552,7.134210681,0.665267764,0.061437166,5.352874525,3.90819384,0.717285945,Navajo Nation: Water
(Intercept)553,7.757859079,0.532917518,0.037141397,5.27219793,3.553772978,0.731825525,Navajo Nation: Water
(Intercept)554,7.169048762,0.676781002,0.046111572,5.448982314,3.83531924,0.730210016,Navajo Nation: Water
(Intercept)555,7.199583945,0.790303377,0.064065743,6.083646676,3.60923651,0.720516963,Navajo Nation: Water
(Intercept)556,7.843157071,0.574795089,0.040608987,5.580354741,3.477009313,0.699515347,Navajo Nation: Water
(Intercept)557,6.779116746,0.651944267,0.082564292,4.926877264,3.583157517,0.712439418,Navajo Nation: Water
(Intercept)558,6.703858359,0.857859834,0.063242607,5.947434597,3.779627512,0.725363489,Navajo Nation: Water
(Intercept)559,8.177956294,0.315962682,0.024197642,4.537732026,3.529082338,0.714054927,Navajo Nation: Water
(Intercept)560,7.546157769,0.652580861,0.067568286,5.697306038,4.06549028,0.722132472,Navajo Nation: Water
(Intercept)561,7.564860594,0.630137875,0.055876527,5.596574585,3.833739288,0.718901454,Navajo Nation: Water
(Intercept)562,6.080917658,0.905751681,0.063566937,5.57935874,3.649961224,0.722132472,Navajo Nation: Water
(Intercept)563,7.372406717,0.663754552,0.060974026,5.583017739,3.962553637,0.707592892,Navajo Nation: Water
(Intercept)564,6.720670207,0.745696676,0.077494904,5.367350573,4.126730346,0.707592892,Navajo Nation: Water
(Intercept)565,5.557920171,1.02001816,0.079582277,5.664450314,3.869316255,0.704361874,Navajo Nation: Water
(Intercept)566,7.137625628,0.673067605,0.058758193,5.397797688,3.497779987,0.684975767,Navajo Nation: Water
(Intercept)567,7.326490077,0.465534032,0.049423146,4.482235916,3.251022837,0.697899838,Navajo Nation: Water
(Intercept)568,7.511845601,0.535707036,0.053379909,5.041029361,3.379768754,0.689822294,Navajo Nation: Water
(Intercept)569,6.61225611,0.714633058,0.070791638,5.093626002,3.431350843,0.699515347,Navajo Nation: Water
(Intercept)570,7.121777135,0.632681281,0.062686264,5.167026307,3.713195548,0.728594507,Navajo Nation: Water
(Intercept)571,7.193592609,0.619919387,0.060154213,5.170927126,3.690534172,0.709208401,Navajo Nation: Water
(Intercept)572,6.139539066,0.915190566,0.057048008,5.688210825,3.555570615,0.715670436,Navajo Nation: Water
(Intercept)573,7.185834811,0.608277041,0.062861955,5.101212551,3.794562664,0.720516963,Navajo Nation: Water
(Intercept)574,7.635600145,0.50654666,0.048414848,5.009601864,3.710972047,0.707592892,Navajo Nation: Water
(Intercept)575,6.538816687,0.780164333,0.080959231,5.368922723,3.365709594,0.699515347,Navajo Nation: Water
(Intercept)576,6.450509201,0.724911102,0.070555492,4.986575499,3.331539703,0.694668821,Navajo Nation: Water
(Intercept)577,7.275754585,0.629666484,0.064541269,5.304959985,3.904307015,0.714054927,Navajo Nation: Water
(Intercept)578,6.426690483,0.815187733,0.066756763,5.443179669,3.415785803,0.720516963,Navajo Nation: Water
(Intercept)579,5.933738862,0.927441456,0.066316536,5.547605875,3.599033644,0.720516963,Navajo Nation: Water
(Intercept)580,6.387918352,0.868124988,0.055899104,5.686122406,3.572077051,0.693053312,Navajo Nation: Water
(Intercept)581,5.039521276,1.045315612,0.072642824,5.280676232,3.335345298,0.71082391,Navajo Nation: Water
(Intercept)582,6.957478599,0.696203618,0.078863383,5.340772998,3.775943274,0.730210016,Navajo Nation: Water
(Intercept)583,6.117337497,0.92851349,0.063881099,5.736909527,3.597861566,0.71082391,Navajo Nation: Water
(Intercept)584,6.75283424,0.745593026,0.066082035,5.398963018,3.83994649,0.722132472,Navajo Nation: Water
(Intercept)585,6.537949801,0.698009205,0.062601693,4.930852951,3.380850324,0.693053312,Navajo Nation: Water
(Intercept)586,7.281180838,0.551849677,0.058612267,4.896270487,3.808521908,0.701130856,Navajo Nation: Water
(Intercept)587,7.258063537,0.691502216,0.062137357,5.616338606,4.152650703,0.717285945,Navajo Nation: Water
(Intercept)588,7.78846092,0.575721361,0.047971999,5.530587911,3.535759697,0.725363489,Navajo Nation: Water
(Intercept)589,8.393559643,0.403286707,0.039618654,5.218045452,4.059175931,0.712439418,Navajo Nation: Water
(Intercept)590,6.001839857,0.867616931,0.084963382,5.297340196,3.563049106,0.728594507,Navajo Nation: Water
(Intercept)591,8.153200246,0.49245577,0.04180402,5.452214827,4.032771644,0.726978998,Navajo Nation: Water
(Intercept)592,6.51990017,0.752399185,0.081496502,5.202249116,3.199569077,0.704361874,Navajo Nation: Water
(Intercept)593,7.071706573,0.684748729,0.062824124,5.394041779,3.680069278,0.709208401,Navajo Nation: Water
(Intercept)594,7.572932692,0.620527822,0.03320698,5.553505102,4.082029453,0.728594507,Navajo Nation: Water
(Intercept)595,8.153326273,0.587596006,0.034709707,5.958646263,3.878130416,0.718901454,Navajo Nation: Water
(Intercept)596,6.85403796,0.72760327,0.064227925,5.404431103,3.330518438,0.709208401,Navajo Nation: Water
(Intercept)597,5.712367661,0.956593798,0.0943375,5.481373963,3.454096586,0.704361874,Navajo Nation: Water
(Intercept)598,7.609710096,0.568694983,0.055516671,5.314444989,3.688466021,0.694668821,Navajo Nation: Water
(Intercept)599,6.450452691,0.863482582,0.072745511,5.723951365,3.612915404,0.71082391,Navajo Nation: Water
(Intercept)600,8.007251748,0.578392752,0.043100473,5.763595015,4.389543933,0.712439418,Navajo Nation: Water
(Intercept)601,8.183334931,0.403554067,0.042490573,5.009243544,3.626075251,0.712439418,Navajo Nation: Water
(Intercept)602,7.080839693,0.648924982,0.067437607,5.212532559,3.832411863,0.71082391,Navajo Nation: Water
(Intercept)603,6.968348125,0.644339253,0.055326966,5.075637231,3.64662159,0.731825525,Navajo Nation: Water
(Intercept)604,7.322972716,0.674541191,0.061068298,5.590986722,4.033869014,0.749596123,Navajo Nation: Water
(Intercept)605,7.64227316,0.636529245,0.060969044,5.707999945,3.876770875,0.731825525,Navajo Nation: Water
(Intercept)606,7.16332083,0.547948259,0.058074006,4.7576484,3.370309833,0.699515347,Navajo Nation: Water
(Intercept)607,5.701982792,1.012628298,0.065473653,5.769186487,3.885393976,0.722132472,Navajo Nation: Water
(Intercept)608,7.111542624,0.606533179,0.059235736,5.017640094,3.656641707,0.689822294,Navajo Nation: Water
(Intercept)609,6.970275403,0.738348873,0.05313361,5.577853154,3.941573563,0.717285945,Navajo Nation: Water
(Intercept)610,6.387487906,0.788349537,0.070558845,5.261152935,3.288182355,0.709208401,Navajo Nation: Water
(Intercept)611,7.858456141,0.538094228,0.049649121,5.400343761,3.901345691,0.733441034,Navajo Nation: Water
(Intercept)612,7.463414768,0.519772587,0.053852865,4.907800569,3.402254781,0.699515347,Navajo Nation: Water
(Intercept)613,6.865812125,0.679028732,0.07499993,5.157707365,3.786658755,0.717285945,Navajo Nation: Water
(Intercept)614,6.277238721,0.895501162,0.062445153,5.721129871,3.698149373,0.726978998,Navajo Nation: Water
(Intercept)615,6.890042258,0.676404912,0.060397769,5.16797438,4.163697022,0.728594507,Navajo Nation: Water
(Intercept)616,5.955126483,0.961284817,0.064707876,5.749096863,3.794524903,0.722132472,Navajo Nation: Water
(Intercept)617,6.042914377,0.910515338,0.10477797,5.566706091,3.896200696,0.733441034,Navajo Nation: Water
(Intercept)618,7.548269412,0.565915371,0.038149331,5.238212109,3.435400514,0.71082391,Navajo Nation: Water
(Intercept)619,8.997219905,0.25588361,0.013801668,5.037274348,3.913388466,0.714054927,Navajo Nation: Water
(Intercept)620,7.120579561,0.613027454,0.055407866,5.061237454,3.548485728,0.699515347,Navajo Nation: Water
(Intercept)621,6.096280668,0.901091955,0.078392757,5.569924204,3.454608905,0.705977383,Navajo Nation: Water
(Intercept)622,6.737411192,0.758011016,0.059420654,5.449624473,3.548298891,0.728594507,Navajo Nation: Water
(Intercept)623,6.379442936,0.894156268,0.072276271,5.816177,4.013157755,0.709208401,Navajo Nation: Water
(Intercept)624,6.633711959,0.774488891,0.07192433,5.433615138,3.648762056,0.704361874,Navajo Nation: Water
(Intercept)625,6.729559771,0.742357059,0.062875543,5.358467782,3.282782311,0.689822294,Navajo Nation: Water
(Intercept)626,6.724797561,0.816970103,0.075772624,5.750771943,3.74044758,0.709208401,Navajo Nation: Water
(Intercept)627,7.222651268,0.728775631,0.04719089,5.779283337,3.792775359,0.731825525,Navajo Nation: Water
(Intercept)628,7.322017404,0.589708592,0.058185498,5.138579891,3.489762015,0.69628433,Navajo Nation: Water
(Intercept)629,6.535140023,0.769205215,0.047424262,5.306925195,3.448688758,0.715670436,Navajo Nation: Water
(Intercept)630,5.396515574,1.043652758,0.074261358,5.628821365,3.81900612,0.702746365,Navajo Nation: Water
(Intercept)631,8.95906874,0.192664291,0.005466931,4.662690515,3.565428567,0.697899838,Navajo Nation: Water
(Intercept)632,6.949693649,0.67408347,0.062236805,5.21527181,3.610311549,0.712439418,Navajo Nation: Water
(Intercept)633,6.187218043,0.914152611,0.070441003,5.730366145,3.902083792,0.69628433,Navajo Nation: Water
(Intercept)634,7.647082349,0.619162123,0.054501067,5.620386953,3.852347364,0.728594507,Navajo Nation: Water
(Intercept)635,6.360709791,0.82245674,0.077169375,5.415882268,3.56409211,0.717285945,Navajo Nation: Water
(Intercept)636,6.638678536,0.843319764,0.072388451,5.80487725,3.834325338,0.723747981,Navajo Nation: Water
(Intercept)637,7.687483778,0.503318226,0.042897754,5.044304819,3.642887868,0.707592892,Navajo Nation: Water
(Intercept)638,7.198460567,0.684909683,0.061920623,5.521652316,3.928887093,0.712439418,Navajo Nation: Water
(Intercept)639,7.34291223,0.656868863,0.044563437,5.51687985,3.624160031,0.714054927,Navajo Nation: Water
(Intercept)640,6.039039374,0.989992921,0.065363239,5.985784949,3.713286738,0.720516963,Navajo Nation: Water
(Intercept)641,7.770693705,0.531618095,0.048510476,5.278117451,3.780538715,0.697899838,Navajo Nation: Water
(Intercept)642,7.843138238,0.542260258,0.034778316,5.407196116,3.594414053,0.717285945,Navajo Nation: Water
(Intercept)643,7.599653195,0.532829515,0.053706375,5.113523723,3.811021343,0.709208401,Navajo Nation: Water
(Intercept)644,7.236045982,0.591180111,0.06552606,5.060439417,3.700954289,0.726978998,Navajo Nation: Water
(Intercept)645,7.5378968,0.517233357,0.059724844,4.968769647,3.627390854,0.704361874,Navajo Nation: Water
(Intercept)646,7.551748246,0.583196661,0.052473691,5.333656354,3.691691839,0.720516963,Navajo Nation: Water
(Intercept)647,7.001918706,0.7484794,0.067073206,5.663407828,4.214814073,0.71082391,Navajo Nation: Water
(Intercept)648,6.948794417,0.667803866,0.050904063,5.180954571,3.770626472,0.701130856,Navajo Nation: Water
(Intercept)649,7.587261039,0.593717501,0.055510975,5.425157635,3.636612175,0.735056543,Navajo Nation: Water
(Intercept)650,5.181297857,1.115792971,0.081745155,5.797510413,3.724294121,0.712439418,Navajo Nation: Water
(Intercept)651,7.86697691,0.390695406,0.039640452,4.624455911,3.812204967,0.704361874,Navajo Nation: Water
(Intercept)652,7.796999877,0.490242603,0.044050829,5.084236702,3.498613853,0.691437803,Navajo Nation: Water
(Intercept)653,7.059331239,0.587846608,0.040629128,4.865984854,3.428051645,0.712439418,Navajo Nation: Water
(Intercept)654,7.351795097,0.663517296,0.052080815,5.561143515,4.099698106,0.733441034,Navajo Nation: Water
(Intercept)655,6.84897989,0.773366119,0.043278826,5.642908042,3.933688927,0.725363489,Navajo Nation: Water
(Intercept)656,6.343205252,0.777693818,0.073820651,5.160164008,3.236027753,0.691437803,Navajo Nation: Water
(Intercept)657,8.708177482,0.268253319,0.014940535,4.814059495,3.702638773,0.726978998,Navajo Nation: Water
(Intercept)658,7.083081093,0.680141619,0.046693623,5.380898756,3.67901534,0.69628433,Navajo Nation: Water
(Intercept)659,6.512512446,0.867493132,0.067398663,5.807353965,4.135531489,0.720516963,Navajo Nation: Water
(Intercept)660,7.689833284,0.435771042,0.031629276,4.687190164,3.457764602,0.691437803,Navajo Nation: Water
(Intercept)661,7.050900754,0.675033466,0.05934163,5.321534486,3.465819115,0.718901454,Navajo Nation: Water
(Intercept)662,7.009015793,0.664616782,0.068076247,5.224215322,3.574658359,0.725363489,Navajo Nation: Water
(Intercept)663,6.28864196,0.947460771,0.082042199,6.009045262,3.918911683,0.731825525,Navajo Nation: Water
(Intercept)664,7.56704756,0.616319314,0.060972844,5.525223659,4.138248016,0.709208401,Navajo Nation: Water
(Intercept)665,7.868282037,0.531110327,0.049610369,5.373003607,4.011925228,0.736672052,Navajo Nation: Water
(Intercept)666,6.726650152,0.796277984,0.070263619,5.642507803,3.700432418,0.714054927,Navajo Nation: Water
(Intercept)667,7.345339082,0.659367122,0.047557936,5.532601625,3.783188697,0.707592892,Navajo Nation: Water
(Intercept)668,7.305372065,0.532434071,0.056866877,4.817138168,3.653021226,0.720516963,Navajo Nation: Water
(Intercept)669,8.205628716,0.464228746,0.033164205,5.354428247,3.802905557,0.714054927,Navajo Nation: Water
(Intercept)670,8.178260551,0.447054389,0.031779249,5.23566374,3.716075375,0.735056543,Navajo Nation: Water
(Intercept)671,7.214145892,0.629381816,0.056819547,5.241836385,3.58290304,0.699515347,Navajo Nation: Water
(Intercept)672,7.175480092,0.771560305,0.06166334,5.959798286,4.022786691,0.726978998,Navajo Nation: Water
(Intercept)673,8.451719356,0.38115985,0.024686815,5.158453228,3.729620715,0.693053312,Navajo Nation: Water
(Intercept)674,6.68604943,0.827328969,0.079955735,5.76715033,4.067462648,0.715670436,Navajo Nation: Water
(Intercept)675,7.058298047,0.63429077,0.0673468,5.112112393,3.674660856,0.699515347,Navajo Nation: Water
(Intercept)676,6.297378058,0.91728326,0.058213398,5.857186455,3.758603388,0.718901454,Navajo Nation: Water
(Intercept)677,7.566729961,0.580503662,0.042388549,5.334306803,3.823771889,0.702746365,Navajo Nation: Water
(Intercept)678,7.123352265,0.617890684,0.057490303,5.089890684,3.801306118,0.707592892,Navajo Nation: Water
(Intercept)679,5.762678701,0.98143987,0.078574922,5.663907723,3.804516908,0.718901454,Navajo Nation: Water
(Intercept)680,7.133014099,0.67037765,0.043678683,5.37887109,3.446690319,0.717285945,Navajo Nation: Water
(Intercept)681,7.416490561,0.460474706,0.044527188,4.545312315,3.150479484,0.707592892,Navajo Nation: Water
(Intercept)682,8.217222389,0.337797153,0.031067889,4.693194078,3.842499638,0.704361874,Navajo Nation: Water
(Intercept)683,7.003110144,0.703143462,0.05702945,5.423336142,3.607794216,0.714054927,Navajo Nation: Water
(Intercept)684,6.329983659,0.768789407,0.072442408,5.099556036,3.441691473,0.686591276,Navajo Nation: Water
(Intercept)685,8.323686682,0.384098573,0.03247738,5.046059479,3.956316706,0.717285945,Navajo Nation: Water
(Intercept)686,8.0135759,0.509928893,0.037759252,5.405576762,3.912107247,0.718901454,Navajo Nation: Water
(Intercept)687,8.061343196,0.522149169,0.049541398,5.518376397,3.801715488,0.717285945,Navajo Nation: Water
(Intercept)688,6.607665654,0.743309286,0.065856075,5.241641107,3.2994362,0.715670436,Navajo Nation: Water
(Intercept)689,6.970874051,0.726706838,0.074840132,5.516496677,3.970852873,0.722132472,Navajo Nation: Water
(Intercept)690,5.710320863,1.000950005,0.068401945,5.715376483,3.629111509,0.69628433,Navajo Nation: Water
(Intercept)691,7.174448044,0.61725695,0.060863943,5.137613937,3.565408973,0.701130856,Navajo Nation: Water
(Intercept)692,7.588634037,0.548143205,0.044651505,5.183999046,3.743240444,0.718901454,Navajo Nation: Water
(Intercept)693,6.52075898,0.772130621,0.072519133,5.30811221,3.809588558,0.714054927,Navajo Nation: Water
(Intercept)694,6.432730046,0.852555104,0.061693678,5.648076233,3.710896496,0.722132472,Navajo Nation: Water
(Intercept)695,7.634914032,0.633309292,0.048743235,5.683505275,4.09639863,0.717285945,Navajo Nation: Water
(Intercept)696,6.791173494,0.735789059,0.048862844,5.385128744,3.667079889,0.702746365,Navajo Nation: Water
(Intercept)697,7.249915792,0.591243415,0.066424087,5.074646111,3.647133188,0.707592892,Navajo Nation: Water
(Intercept)698,7.793109458,0.487435792,0.047082462,5.065409349,3.734381553,0.707592892,Navajo Nation: Water
(Intercept)699,7.181236679,0.59833601,0.067869844,5.043711482,3.843619151,0.720516963,Navajo Nation: Water
(Intercept)700,9.276078348,0.106896685,0.001729657,4.523272802,3.622763992,0.707592892,Navajo Nation: Water
(Intercept)701,7.579686691,0.566010892,0.052416159,5.27013772,3.635926985,0.714054927,Navajo Nation: Water
(Intercept)702,8.243028,0.402871385,0.02809103,5.065303604,3.507055012,0.707592892,Navajo Nation: Water
(Intercept)703,6.85877707,0.742482035,0.065590624,5.488350165,4.010751162,0.720516963,Navajo Nation: Water
(Intercept)704,6.735436064,0.758808349,0.049910476,5.451892493,3.910487605,0.704361874,Navajo Nation: Water
(Intercept)705,7.517429348,0.602536184,0.055626942,5.40225611,3.641383888,0.712439418,Navajo Nation: Water
(Intercept)706,7.470972585,0.62028199,0.057495182,5.45023676,3.740152042,0.728594507,Navajo Nation: Water
(Intercept)707,6.98147704,0.704203574,0.071421906,5.407344606,3.975909755,0.728594507,Navajo Nation: Water
(Intercept)708,7.283789704,0.578203506,0.060569803,5.039125864,3.906514423,0.684975767,Navajo Nation: Water
(Intercept)709,8.091923181,0.425757221,0.032221894,5.035989762,3.68139843,0.715670436,Navajo Nation: Water
(Intercept)710,7.179562778,0.603764947,0.044560564,5.070928618,3.359659701,0.693053312,Navajo Nation: Water
(Intercept)711,6.796307284,0.780643493,0.04066485,5.628963252,3.427471803,0.707592892,Navajo Nation: Water
(Intercept)712,6.852506994,0.67048819,0.07124957,5.098952243,3.627054535,0.715670436,Navajo Nation: Water
(Intercept)713,8.151112555,0.422728071,0.038656714,5.079058984,3.824614764,0.726978998,Navajo Nation: Water
(Intercept)714,7.00495247,0.666611957,0.049324457,5.230769669,3.712008856,0.714054927,Navajo Nation: Water
(Intercept)715,6.996781967,0.782680358,0.052131909,5.84027747,3.676862255,0.714054927,Navajo Nation: Water
(Intercept)716,7.899427019,0.496858384,0.040126264,5.22187088,3.78316087,0.705977383,Navajo Nation: Water
(Intercept)717,6.906946013,0.802382695,0.051771492,5.855290948,3.457536877,0.714054927,Navajo Nation: Water
(Intercept)718,6.196742874,0.920545647,0.08704445,5.773912634,4.053238469,0.731825525,Navajo Nation: Water
(Intercept)719,6.924127582,0.756050519,0.071519969,5.625907737,3.9215118,0.717285945,Navajo Nation: Water
(Intercept)720,5.505343377,1.122186449,0.071292631,6.155579943,4.012394366,0.725363489,Navajo Nation: Water
(Intercept)721,6.744713246,0.737184046,0.075695342,5.346092163,3.905401492,0.723747981,Navajo Nation: Water
(Intercept)722,7.462681289,0.632226796,0.047567807,5.505511836,3.888924109,0.709208401,Navajo Nation: Water
(Intercept)723,6.368440035,0.883067708,0.057648789,5.746164386,3.746355947,0.714054927,Navajo Nation: Water
(Intercept)724,6.480642999,0.81362573,0.053710784,5.488819714,3.775396468,0.723747981,Navajo Nation: Water
(Intercept)725,7.153261911,0.761161673,0.061310243,5.882241967,3.632804675,0.718901454,Navajo Nation: Water
(Intercept)726,7.556559253,0.637875953,0.056290146,5.629452778,3.817910919,0.717285945,Navajo Nation: Water
(Intercept)727,7.506455067,0.596798387,0.062239262,5.360747138,3.899928217,0.743134087,Navajo Nation: Water
(Intercept)728,6.004343053,0.896098455,0.075223875,5.451412801,3.47882649,0.709208401,Navajo Nation: Water
(Intercept)729,6.099963726,1.022299474,0.07313841,6.218634279,3.582331601,0.712439418,Navajo Nation: Water
(Intercept)730,7.823500141,0.440672658,0.041892147,4.846941829,3.340098488,0.717285945,Navajo Nation: Water
(Intercept)731,7.015109848,0.70174378,0.053804326,5.427887191,3.785340498,0.707592892,Navajo Nation: Water
(Intercept)732,6.082659341,0.877338678,0.073770396,5.429895653,3.760294773,0.701130856,Navajo Nation: Water
(Intercept)733,7.158402733,0.605296346,0.061304785,5.057918179,3.326650975,0.731825525,Navajo Nation: Water
(Intercept)734,5.35099838,1.076347626,0.098021036,5.757295628,3.757675406,0.728594507,Navajo Nation: Water
(Intercept)735,5.975340498,0.986135177,0.067593336,5.901556414,3.95895646,0.728594507,Navajo Nation: Water
(Intercept)736,6.069527319,0.919817939,0.075587463,5.642824454,4.045664322,0.730210016,Navajo Nation: Water
(Intercept)737,7.012918496,0.808607582,0.052628858,5.994390256,3.832200198,0.694668821,Navajo Nation: Water
(Intercept)738,6.254996723,0.842056379,0.075276229,5.414472111,3.764675461,0.715670436,Navajo Nation: Water
(Intercept)739,6.97937868,0.733380882,0.057861022,5.560518398,3.562074155,0.714054927,Navajo Nation: Water
(Intercept)740,5.432199385,1.047468539,0.058005036,5.684811522,3.575329508,0.714054927,Navajo Nation: Water
(Intercept)741,6.30537826,0.874015966,0.055652248,5.634932179,3.88735904,0.693053312,Navajo Nation: Water
(Intercept)742,6.839589722,0.716559883,0.059454107,5.331213551,3.450489359,0.704361874,Navajo Nation: Water
(Intercept)743,6.95197944,0.6636438,0.076449307,5.162001072,3.640597823,0.735056543,Navajo Nation: Water
(Intercept)744,7.06250975,0.685761395,0.066345853,5.390234037,3.644175803,0.717285945,Navajo Nation: Water
(Intercept)745,5.81180143,1.051944454,0.06931439,6.088232932,3.649737981,0.722132472,Navajo Nation: Water
(Intercept)746,5.968435414,0.936593111,0.062603119,5.63100456,3.771927423,0.709208401,Navajo Nation: Water
(Intercept)747,4.745905855,1.258886449,0.079899169,6.12361539,3.613120586,0.730210016,Navajo Nation: Water
(Intercept)748,7.57890504,0.559102217,0.060494297,5.232590347,3.806639029,0.738287561,Navajo Nation: Water
(Intercept)749,8.212532451,0.372805175,0.035160316,4.874805453,3.472469998,0.707592892,Navajo Nation: Water
(Intercept)750,8.660701655,0.323755702,0.018940489,5.061949309,3.458501795,0.722132472,Navajo Nation: Water
(Intercept)751,7.069101052,0.654906572,0.052732944,5.232625997,3.372530428,0.705977383,Navajo Nation: Water
(Intercept)752,7.088644586,0.688139379,0.065458302,5.429023727,3.734877629,0.717285945,Navajo Nation: Water
(Intercept)753,6.626616955,0.785360149,0.062355818,5.484373436,3.528808023,0.704361874,Navajo Nation: Water
(Intercept)754,6.693684641,0.779083601,0.057936058,5.518039375,3.485656062,0.733441034,Navajo Nation: Water
(Intercept)755,5.784010038,0.862830585,0.073006881,5.054038998,3.566055585,0.717285945,Navajo Nation: Water
(Intercept)756,6.314134756,0.854749099,0.074227153,5.541156671,3.593259095,0.71082391,Navajo Nation: Water
(Intercept)757,6.269474324,0.859941134,0.070623377,5.524126563,4.021899876,0.720516963,Navajo Nation: Water
(Intercept)758,6.430459149,0.856804525,0.068674566,5.668419377,3.59234262,0.702746365,Navajo Nation: Water
(Intercept)759,6.644863767,0.774369999,0.068581598,5.444134241,3.553179844,0.714054927,Navajo Nation: Water
(Intercept)760,6.191584648,0.899950556,0.050913273,5.659154025,3.292368313,0.691437803,Navajo Nation: Water
(Intercept)761,7.746630088,0.565239614,0.049062248,5.432976629,4.091685461,0.714054927,Navajo Nation: Water
(Intercept)762,7.683696941,0.499400006,0.043459429,5.019666488,3.836995865,0.715670436,Navajo Nation: Water
(Intercept)763,7.499920896,0.540273823,0.053299528,5.053407609,3.508561712,0.717285945,Navajo Nation: Water
(Intercept)764,7.401995722,0.621449494,0.035325342,5.387472976,3.220560926,0.714054927,Navajo Nation: Water
(Intercept)765,7.233690056,0.574196816,0.05302276,4.967703914,2.977381562,0.712439418,Navajo Nation: Water
(Intercept)766,7.404597955,0.64705241,0.061510859,5.526325606,4.167597782,0.736672052,Navajo Nation: Water
(Intercept)767,7.145283018,0.674073769,0.053427016,5.410809553,3.873750898,0.728594507,Navajo Nation: Water
(Intercept)768,6.854886234,0.744468016,0.072448124,5.495028072,3.70894146,0.715670436,Navajo Nation: Water
(Intercept)769,6.726273477,0.789968814,0.07777482,5.608555775,3.392096702,0.712439418,Navajo Nation: Water
(Intercept)770,7.158647144,0.656460932,0.058618773,5.330443886,3.556660927,0.725363489,Navajo Nation: Water
(Intercept)771,8.663052488,0.323081964,0.021238199,5.060714727,3.712169479,0.715670436,Navajo Nation: Water
(Intercept)772,6.359217349,0.867039153,0.062860511,5.651642937,3.465587212,0.715670436,Navajo Nation: Water
(Intercept)773,7.539906864,0.468281549,0.04260468,4.7102741,3.747130689,0.705977383,Navajo Nation: Water
(Intercept)774,7.085251366,0.705329248,0.068545877,5.517109405,3.820602963,0.714054927,Navajo Nation: Water
(Intercept)775,6.659510416,0.800584529,0.066553194,5.598286099,3.932612338,0.725363489,Navajo Nation: Water
(Intercept)776,6.523264062,0.831931371,0.067452353,5.628857446,3.64938009,0.726978998,Navajo Nation: Water
(Intercept)777,6.539259149,0.72049075,0.062171305,5.051801774,3.259913697,0.728594507,Navajo Nation: Water
(Intercept)778,8.331605615,0.335647726,0.028629051,4.796138752,3.471561279,0.709208401,Navajo Nation: Water
(Intercept)779,7.413762989,0.654471104,0.050444313,5.574970514,3.547849044,0.723747981,Navajo Nation: Water
(Intercept)780,5.403061441,0.989757072,0.069498111,5.348551911,3.272676624,0.709208401,Navajo Nation: Water
(Intercept)781,7.282144432,0.586665678,0.059675179,5.082513522,3.676955262,0.714054927,Navajo Nation: Water
(Intercept)782,7.5281856,0.617119294,0.051986342,5.490618935,3.773452434,0.723747981,Navajo Nation: Water
(Intercept)783,6.357657055,0.774242985,0.061040756,5.1562516,3.478108251,0.717285945,Navajo Nation: Water
(Intercept)784,8.161115085,0.456934116,0.042292685,5.271094969,3.91995551,0.715670436,Navajo Nation: Water
(Intercept)785,7.072957276,0.667516419,0.058350259,5.303587728,3.518671349,0.709208401,Navajo Nation: Water
(Intercept)786,6.555620901,0.800387789,0.066230331,5.493349595,3.491177474,0.71082391,Navajo Nation: Water
(Intercept)787,7.442167923,0.54516579,0.06141254,5.0216881,3.744451204,0.725363489,Navajo Nation: Water
(Intercept)788,7.591967463,0.62540398,0.053081306,5.598489205,3.832628143,0.722132472,Navajo Nation: Water
(Intercept)789,6.777412899,0.797184407,0.058694647,5.698094236,3.578968771,0.725363489,Navajo Nation: Water
(Intercept)790,5.719771676,0.970627991,0.06594507,5.563463392,3.544601194,0.736672052,Navajo Nation: Water
(Intercept)791,6.631036893,0.843592455,0.073795478,5.798686777,3.709809589,0.717285945,Navajo Nation: Water
(Intercept)792,7.043506541,0.695567528,0.052455727,5.423415878,3.469668484,0.717285945,Navajo Nation: Water
(Intercept)793,6.793091916,0.781140753,0.062218185,5.628394141,3.686193761,0.718901454,Navajo Nation: Water
(Intercept)794,7.035355786,0.684668856,0.061767911,5.357265932,3.579287994,0.71082391,Navajo Nation: Water
(Intercept)795,6.208802576,0.9732688,0.052699991,6.066547816,3.84002146,0.723747981,Navajo Nation: Water
(Intercept)796,5.693696633,0.938715321,0.064371695,5.367559491,3.800869487,0.714054927,Navajo Nation: Water
(Intercept)797,6.828533864,0.662933189,0.084085141,5.034773854,3.547501176,0.722132472,Navajo Nation: Water
