"","intcpt","slp","rsq","scen"
"(Intercept)6631",92.8418383934025,0.793726530273071,0.245117800157565,"HEALS primary + secondary water"
"(Intercept)6641",97.8953296681294,0.777749734459096,0.237091444593446,"HEALS primary + secondary water"
"(Intercept)6651",101.015827823091,0.766403592946455,0.236085150008553,"HEALS primary + secondary water"
"(Intercept)6661",94.6288793034536,0.788454587659671,0.240265130041883,"HEALS primary + secondary water"
"(Intercept)6671",94.5788751220463,0.791338874799655,0.242469778128778,"HEALS primary + secondary water"
"(Intercept)6681",98.6373892920327,0.771380481133151,0.239660776349515,"HEALS primary + secondary water"
"(Intercept)6691",97.5047515270717,0.78011010315842,0.24464904887141,"HEALS primary + secondary water"
"(Intercept)6701",93.6895027429351,0.798183202064602,0.238159101880977,"HEALS primary + secondary water"
"(Intercept)6711",99.2377789153548,0.767428112076675,0.235750598222488,"HEALS primary + secondary water"
"(Intercept)6721",94.9576320244915,0.789649621459561,0.234745677868866,"HEALS primary + secondary water"
"(Intercept)6731",92.5461050511691,0.79848019008514,0.237724911422812,"HEALS primary + secondary water"
"(Intercept)6741",98.1859849518137,0.779037311065415,0.237935234087512,"HEALS primary + secondary water"
"(Intercept)6751",96.1637086298957,0.783007076966526,0.241021571233954,"HEALS primary + secondary water"
"(Intercept)6761",93.7159201139473,0.788051183806073,0.245605127283118,"HEALS primary + secondary water"
"(Intercept)6771",101.722295467936,0.76613773317757,0.232039454395346,"HEALS primary + secondary water"
"(Intercept)6781",97.42082096548,0.778366556664826,0.234600962912905,"HEALS primary + secondary water"
"(Intercept)6791",92.4194423153909,0.800379699375593,0.246338745150061,"HEALS primary + secondary water"
"(Intercept)6801",96.3404684906041,0.783258544948259,0.242478159435363,"HEALS primary + secondary water"
"(Intercept)6811",100.530283097113,0.771220375385363,0.237206550262278,"HEALS primary + secondary water"
"(Intercept)6821",96.9962538133535,0.775333874127778,0.23715350148454,"HEALS primary + secondary water"
"(Intercept)6831",95.7573991218319,0.786718248449746,0.235282654677527,"HEALS primary + secondary water"
"(Intercept)6841",99.4364414711948,0.773232620780457,0.233011893614308,"HEALS primary + secondary water"
"(Intercept)6851",94.8186104976793,0.789983672439314,0.244411037691878,"HEALS primary + secondary water"
"(Intercept)6861",95.9737821733652,0.779777280735476,0.240673256290871,"HEALS primary + secondary water"
"(Intercept)6871",94.517644411467,0.791677846470309,0.230436774268003,"HEALS primary + secondary water"
"(Intercept)6881",94.5459186284788,0.788093290317675,0.235707240668416,"HEALS primary + secondary water"
"(Intercept)6891",95.3156908747255,0.790437807170849,0.237429036870224,"HEALS primary + secondary water"
"(Intercept)6901",96.643409958223,0.783480721513042,0.235765093417869,"HEALS primary + secondary water"
"(Intercept)6911",92.6901048207117,0.79744441212621,0.239764874577102,"HEALS primary + secondary water"
"(Intercept)6921",94.1569891620285,0.789391501559307,0.244518599335231,"HEALS primary + secondary water"
"(Intercept)6931",93.9827232228943,0.787689094482369,0.236542128401098,"HEALS primary + secondary water"
"(Intercept)6941",100.277054260866,0.773917165917488,0.226699169990977,"HEALS primary + secondary water"
"(Intercept)6951",96.300749506692,0.77853291997475,0.241734998735817,"HEALS primary + secondary water"
"(Intercept)6961",93.7925807038524,0.787305469368344,0.247455246931394,"HEALS primary + secondary water"
"(Intercept)6971",97.3202772865867,0.784896322946305,0.232391415901793,"HEALS primary + secondary water"
"(Intercept)6981",95.4888453327223,0.785425092207892,0.244580633413763,"HEALS primary + secondary water"
"(Intercept)6991",95.4368776925914,0.780982457990821,0.242685572519283,"HEALS primary + secondary water"
"(Intercept)7001",97.0109888279939,0.786262167631022,0.24169247448147,"HEALS primary + secondary water"
"(Intercept)7011",96.6368844379711,0.779774340037612,0.244724860476876,"HEALS primary + secondary water"
"(Intercept)7021",96.7796840942671,0.78856126464269,0.236085113086858,"HEALS primary + secondary water"
"(Intercept)7031",96.5886521286019,0.783233373006024,0.232992563473557,"HEALS primary + secondary water"
"(Intercept)7041",96.4449656018603,0.786529082681445,0.238985071550971,"HEALS primary + secondary water"
"(Intercept)7051",100.03984101738,0.770502785893821,0.229711874670261,"HEALS primary + secondary water"
"(Intercept)7061",92.772550159365,0.799099030983148,0.241814767800843,"HEALS primary + secondary water"
"(Intercept)7071",95.7577697989935,0.783548491079736,0.234225101162252,"HEALS primary + secondary water"
"(Intercept)7081",102.411132457856,0.760053625348711,0.234026016629147,"HEALS primary + secondary water"
"(Intercept)7091",90.8860240235806,0.804260526411221,0.244507724819406,"HEALS primary + secondary water"
"(Intercept)7101",97.6126780281395,0.782532480693159,0.240929902940904,"HEALS primary + secondary water"
"(Intercept)7111",96.7077956639375,0.787710720185082,0.23430989714519,"HEALS primary + secondary water"
"(Intercept)7121",97.9375556777806,0.782367126096565,0.238908984955433,"HEALS primary + secondary water"
"(Intercept)7131",97.2996157782608,0.780145331879817,0.238592866607601,"HEALS primary + secondary water"
"(Intercept)7141",93.3232562906316,0.794952649684962,0.242248500964376,"HEALS primary + secondary water"
"(Intercept)7151",96.3325944744027,0.785677423134113,0.237169200021987,"HEALS primary + secondary water"
"(Intercept)7161",93.5446698895486,0.792086661199161,0.240892141624706,"HEALS primary + secondary water"
"(Intercept)7171",94.5724338555008,0.794688451579679,0.242197435914157,"HEALS primary + secondary water"
"(Intercept)7181",100.749074322039,0.770309907221129,0.224676555472787,"HEALS primary + secondary water"
"(Intercept)7191",97.6499879321673,0.776577827435543,0.236621500323027,"HEALS primary + secondary water"
"(Intercept)7201",94.2089719443254,0.783966389160808,0.245209788263318,"HEALS primary + secondary water"
"(Intercept)7211",97.2660456833022,0.777237360721812,0.23512410031167,"HEALS primary + secondary water"
"(Intercept)7221",91.5380050004983,0.807349048524199,0.235504282776124,"HEALS primary + secondary water"
"(Intercept)7231",93.8891786338716,0.792177624088428,0.239277011388174,"HEALS primary + secondary water"
"(Intercept)7241",98.414519972152,0.773411829113508,0.235043661295522,"HEALS primary + secondary water"
"(Intercept)7251",92.1099110087861,0.799125494548296,0.242557197022929,"HEALS primary + secondary water"
"(Intercept)7261",94.6018032479939,0.786058465690689,0.241934205936594,"HEALS primary + secondary water"
"(Intercept)7271",98.6674446772673,0.780013653999477,0.240038680700611,"HEALS primary + secondary water"
"(Intercept)7281",93.0470303757451,0.800409832423522,0.23616684157538,"HEALS primary + secondary water"
"(Intercept)7291",96.1614546885381,0.79257369525834,0.235080457606975,"HEALS primary + secondary water"
"(Intercept)7301",96.6328849800408,0.782568226325815,0.240499240807694,"HEALS primary + secondary water"
"(Intercept)7311",97.7313427929652,0.780800737518992,0.239749809166283,"HEALS primary + secondary water"
"(Intercept)7321",92.9126244665334,0.795291126539872,0.242166389469026,"HEALS primary + secondary water"
"(Intercept)7331",95.5309053209691,0.78666376965483,0.239475680254694,"HEALS primary + secondary water"
"(Intercept)7341",91.3767263537854,0.795010013655194,0.245264715952556,"HEALS primary + secondary water"
"(Intercept)7351",95.8900643353776,0.777612402726549,0.244881986708693,"HEALS primary + secondary water"
"(Intercept)7361",91.539421560458,0.803567737069299,0.239407930308984,"HEALS primary + secondary water"
"(Intercept)7371",100.856774580282,0.768774978252121,0.23588700760232,"HEALS primary + secondary water"
"(Intercept)7381",95.456890055352,0.78286769542465,0.242911991591902,"HEALS primary + secondary water"
"(Intercept)7391",95.3540465327817,0.790107242663424,0.236957345317821,"HEALS primary + secondary water"
"(Intercept)7401",91.6551715029774,0.80146301156113,0.237011703436812,"HEALS primary + secondary water"
"(Intercept)7411",99.4020463429981,0.771285902429651,0.23616795073906,"HEALS primary + secondary water"
"(Intercept)7421",96.1876634744314,0.780291665079262,0.239292074180538,"HEALS primary + secondary water"
"(Intercept)7431",98.1934046344758,0.774045072396037,0.238406348095367,"HEALS primary + secondary water"
"(Intercept)7441",94.5457030360799,0.791380293528739,0.241807866642329,"HEALS primary + secondary water"
"(Intercept)7451",100.8032373769,0.772614694600746,0.233238233800038,"HEALS primary + secondary water"
"(Intercept)7461",93.0942493929875,0.798113387749602,0.240553047869104,"HEALS primary + secondary water"
"(Intercept)7471",95.3497816902562,0.790531790051049,0.237185681830398,"HEALS primary + secondary water"
"(Intercept)7481",97.9530673870879,0.777445913868048,0.234727315950272,"HEALS primary + secondary water"
"(Intercept)7491",98.7747449174418,0.777127556398132,0.239849130888526,"HEALS primary + secondary water"
"(Intercept)7501",96.7734194055997,0.782461279669499,0.230586382776116,"HEALS primary + secondary water"
"(Intercept)7511",99.7308155785989,0.771336737999461,0.234977743677637,"HEALS primary + secondary water"
"(Intercept)7521",97.456233291649,0.782717122269438,0.237381772869405,"HEALS primary + secondary water"
"(Intercept)7531",97.1659766338948,0.780982048552345,0.233737763896672,"HEALS primary + secondary water"
"(Intercept)7541",98.6562540106438,0.783050244427574,0.236023766041508,"HEALS primary + secondary water"
"(Intercept)7551",93.3030008355617,0.795083361197559,0.234958610730741,"HEALS primary + secondary water"
"(Intercept)7561",94.6640651077744,0.787433765001722,0.237685029617813,"HEALS primary + secondary water"
"(Intercept)7571",95.7949338020252,0.791221292453394,0.240851223970204,"HEALS primary + secondary water"
"(Intercept)7581",94.1704329349965,0.789280006034151,0.239823792581287,"HEALS primary + secondary water"
"(Intercept)7591",92.3883822685758,0.793574493964047,0.238054182374238,"HEALS primary + secondary water"
"(Intercept)7601",96.7332455096469,0.782928301980414,0.242090218707346,"HEALS primary + secondary water"
"(Intercept)7611",93.3237553508514,0.797676045933129,0.240327067620533,"HEALS primary + secondary water"
"(Intercept)7621",94.0381532264563,0.78606132416584,0.24547076962077,"HEALS primary + secondary water"
"(Intercept)7631",90.2833455363476,0.806335897012705,0.248318657814789,"HEALS primary + secondary water"
"(Intercept)7641",94.2506981197898,0.790136253193835,0.24042871041638,"HEALS primary + secondary water"
"(Intercept)7651",94.6263947082971,0.78979921881677,0.240170871531056,"HEALS primary + secondary water"
"(Intercept)7661",93.6213669898192,0.791403154446425,0.242729582753024,"HEALS primary + secondary water"
"(Intercept)7671",98.9388057001928,0.7767592938676,0.233071165214755,"HEALS primary + secondary water"
"(Intercept)7681",92.0399560478018,0.804384163518454,0.248961915511946,"HEALS primary + secondary water"
"(Intercept)7691",95.9252115824635,0.787577185297234,0.241749336326317,"HEALS primary + secondary water"
"(Intercept)7701",98.9170865352374,0.771489215085177,0.236930179511356,"HEALS primary + secondary water"
"(Intercept)7711",93.8387399372982,0.78378081889036,0.243098408650764,"HEALS primary + secondary water"
"(Intercept)7721",94.7373975908101,0.791646185086476,0.243867392017115,"HEALS primary + secondary water"
"(Intercept)7731",94.8909013205204,0.791179770454368,0.231805416067348,"HEALS primary + secondary water"
"(Intercept)7741",92.0295765156045,0.800520323531984,0.244702667049093,"HEALS primary + secondary water"
"(Intercept)7751",95.6083321048332,0.784312881015565,0.238935548399347,"HEALS primary + secondary water"
"(Intercept)7761",95.5602857749783,0.788479860490633,0.23995576566592,"HEALS primary + secondary water"
"(Intercept)7771",95.763925637504,0.787000322582748,0.238035095499538,"HEALS primary + secondary water"
"(Intercept)7781",96.1958080671758,0.787011362626443,0.236743458057378,"HEALS primary + secondary water"
"(Intercept)7791",95.4859201463247,0.793752067540265,0.229578478453938,"HEALS primary + secondary water"
"(Intercept)7801",97.0035419292902,0.776188280691851,0.243180343082419,"HEALS primary + secondary water"
"(Intercept)7811",97.3240026999908,0.77630584623997,0.239446517404553,"HEALS primary + secondary water"
"(Intercept)7821",95.7489930414639,0.789645977824618,0.244219757168517,"HEALS primary + secondary water"
"(Intercept)7831",97.9913486333477,0.775936539084729,0.232418576963604,"HEALS primary + secondary water"
"(Intercept)7841",96.5642450785628,0.786645651994569,0.23258441396421,"HEALS primary + secondary water"
"(Intercept)7851",98.3422402600344,0.778550516529587,0.236934221194241,"HEALS primary + secondary water"
"(Intercept)7861",101.592091488107,0.761753853362155,0.232791136305692,"HEALS primary + secondary water"
"(Intercept)7871",96.8602775264027,0.787805282806928,0.234224707687933,"HEALS primary + secondary water"
"(Intercept)7881",93.7474110704655,0.787326298766111,0.245265418306881,"HEALS primary + secondary water"
"(Intercept)7891",99.9865100377276,0.773512247289518,0.2331499052699,"HEALS primary + secondary water"
"(Intercept)7901",98.9382624390323,0.778383513755774,0.23254037358016,"HEALS primary + secondary water"
"(Intercept)7911",97.9137425300648,0.774891154985403,0.236676316596066,"HEALS primary + secondary water"
"(Intercept)7921",94.4103948822368,0.788730421344318,0.233553080826909,"HEALS primary + secondary water"
"(Intercept)7931",97.5001104920835,0.777373193080225,0.242161710870291,"HEALS primary + secondary water"
"(Intercept)7941",94.0009705733377,0.790579264881036,0.235276850341232,"HEALS primary + secondary water"
"(Intercept)7951",95.209235342537,0.794047421528864,0.235602232820422,"HEALS primary + secondary water"
"(Intercept)7961",93.4137856783413,0.791150041912261,0.239585562561668,"HEALS primary + secondary water"
"(Intercept)7971",90.138235149334,0.809718565226505,0.244844774389946,"HEALS primary + secondary water"
"(Intercept)7981",92.4359110168054,0.800475255324264,0.242863616168048,"HEALS primary + secondary water"
"(Intercept)7991",95.7734955142754,0.783499260827763,0.24224003931347,"HEALS primary + secondary water"
"(Intercept)8001",95.8998588228743,0.788627458822258,0.237853185286414,"HEALS primary + secondary water"
"(Intercept)8011",98.5699989656846,0.773608451028068,0.23904117260832,"HEALS primary + secondary water"
"(Intercept)8021",99.7512545421601,0.77468399383472,0.23709105671722,"HEALS primary + secondary water"
"(Intercept)8031",98.863906287041,0.773687779670445,0.235154573606188,"HEALS primary + secondary water"
"(Intercept)8041",95.9532099198648,0.781513615062289,0.239448719269494,"HEALS primary + secondary water"
"(Intercept)8051",94.0021043734496,0.79381247758742,0.246188148803929,"HEALS primary + secondary water"
"(Intercept)8061",95.9875904947321,0.777689373476812,0.240739910850453,"HEALS primary + secondary water"
"(Intercept)8071",93.4698323691617,0.793551265193154,0.233070485950946,"HEALS primary + secondary water"
"(Intercept)8081",100.901407603014,0.77236550883065,0.237813321057886,"HEALS primary + secondary water"
"(Intercept)8091",96.3977582860838,0.783339465729346,0.238182387917949,"HEALS primary + secondary water"
"(Intercept)8101",95.6729763714361,0.791336989964466,0.235629215147619,"HEALS primary + secondary water"
"(Intercept)8111",98.3679258644842,0.784297862103078,0.235715807691571,"HEALS primary + secondary water"
"(Intercept)8121",93.3638469205564,0.791638005160207,0.237999726550205,"HEALS primary + secondary water"
"(Intercept)8131",93.4777663430707,0.790347700339962,0.244929309935941,"HEALS primary + secondary water"
"(Intercept)8141",92.3086550264857,0.797211461706399,0.239203997482236,"HEALS primary + secondary water"
"(Intercept)8151",97.2660283621639,0.784675451845579,0.234374623837981,"HEALS primary + secondary water"
"(Intercept)8161",95.5896651649271,0.787793148463167,0.237123836675276,"HEALS primary + secondary water"
"(Intercept)8171",95.6466662276946,0.786456303738939,0.23929119703606,"HEALS primary + secondary water"
"(Intercept)8181",95.1138567684876,0.781818695220713,0.241134158358175,"HEALS primary + secondary water"
"(Intercept)8191",94.7786400922124,0.782701830444703,0.243001535766106,"HEALS primary + secondary water"
"(Intercept)8201",93.9270028390117,0.79535461293188,0.237094756433645,"HEALS primary + secondary water"
"(Intercept)8211",91.17849313067,0.802314444120472,0.237583885471068,"HEALS primary + secondary water"
"(Intercept)8221",94.2112103869071,0.791913571960631,0.248592105605202,"HEALS primary + secondary water"
"(Intercept)8231",97.5263362121879,0.77617275678127,0.237419822080498,"HEALS primary + secondary water"
"(Intercept)8241",97.2007225312801,0.778213952876662,0.233418487701345,"HEALS primary + secondary water"
"(Intercept)8251",94.227961340452,0.786924216359347,0.244297011162705,"HEALS primary + secondary water"
"(Intercept)8261",93.1443253608105,0.795284822700346,0.239269781879981,"HEALS primary + secondary water"
"(Intercept)8271",95.2503978660505,0.784161026919562,0.243308535262651,"HEALS primary + secondary water"
"(Intercept)8281",95.0836057706215,0.780128971588787,0.242967571980281,"HEALS primary + secondary water"
"(Intercept)8291",94.3987874211047,0.787240036929854,0.246949644192933,"HEALS primary + secondary water"
"(Intercept)8301",97.2011394923502,0.78286522528007,0.23807037460744,"HEALS primary + secondary water"
"(Intercept)8311",95.9872175362681,0.788298562014462,0.233807141704775,"HEALS primary + secondary water"
"(Intercept)8321",93.8278024755141,0.795171536074,0.240928550086438,"HEALS primary + secondary water"
"(Intercept)8331",96.1261278028917,0.786846085848873,0.234004466941363,"HEALS primary + secondary water"
"(Intercept)8341",95.1947866154105,0.782106103833123,0.239492986463839,"HEALS primary + secondary water"
"(Intercept)8351",90.899703825716,0.807161909529186,0.238803580292365,"HEALS primary + secondary water"
"(Intercept)8361",96.1294568161067,0.788317528416258,0.233941553441349,"HEALS primary + secondary water"
"(Intercept)8371",95.2856476682558,0.78601012611883,0.232910672226953,"HEALS primary + secondary water"
"(Intercept)8381",94.231932846922,0.797235645127805,0.236133553427103,"HEALS primary + secondary water"
"(Intercept)8391",96.5356103835888,0.781014558163952,0.241711039192113,"HEALS primary + secondary water"
"(Intercept)8401",98.0943831611331,0.783731484296189,0.233107342082984,"HEALS primary + secondary water"
"(Intercept)8411",95.9160775713272,0.796921794908422,0.236848321914427,"HEALS primary + secondary water"
"(Intercept)8421",95.3303105558304,0.786669984794546,0.243758348707309,"HEALS primary + secondary water"
"(Intercept)8431",93.7100295495119,0.797253769330513,0.234581828202098,"HEALS primary + secondary water"
"(Intercept)8441",94.6081515255158,0.791380624311942,0.242118709708844,"HEALS primary + secondary water"
"(Intercept)8451",95.7796030416439,0.781082823639491,0.242276047858509,"HEALS primary + secondary water"
"(Intercept)8461",94.1764970274358,0.783936878868956,0.246470198432157,"HEALS primary + secondary water"
"(Intercept)8471",95.4598731990663,0.792948193436097,0.236836923299734,"HEALS primary + secondary water"
"(Intercept)8481",96.4011201355826,0.792914690078067,0.238540295108517,"HEALS primary + secondary water"
"(Intercept)8491",94.3659542706858,0.791486375879459,0.241547009929631,"HEALS primary + secondary water"
"(Intercept)8501",93.9806543412107,0.784571147444045,0.247420253629632,"HEALS primary + secondary water"
"(Intercept)8511",92.7146457328325,0.800143432909865,0.243424265851813,"HEALS primary + secondary water"
"(Intercept)8521",90.0008261723901,0.798658402218464,0.249841614081602,"HEALS primary + secondary water"
"(Intercept)8531",96.6166908566623,0.779210272900719,0.239473402423836,"HEALS primary + secondary water"
"(Intercept)8541",93.8518423378799,0.794504313290448,0.240216596508943,"HEALS primary + secondary water"
"(Intercept)8551",98.5267526510664,0.769400744795876,0.238782362694159,"HEALS primary + secondary water"
"(Intercept)8561",91.3831537762725,0.807010076936586,0.240285000012299,"HEALS primary + secondary water"
"(Intercept)8571",93.2239479898503,0.804493144749064,0.240256315111441,"HEALS primary + secondary water"
"(Intercept)8581",94.9162853503535,0.783403918598122,0.238560672050635,"HEALS primary + secondary water"
"(Intercept)8591",94.2747753114061,0.789890873992281,0.236452181206418,"HEALS primary + secondary water"
"(Intercept)8601",92.8825045806904,0.799754884481322,0.239745170615335,"HEALS primary + secondary water"
"(Intercept)8611",97.6674396997553,0.777170790945181,0.241877087179689,"HEALS primary + secondary water"
"(Intercept)8621",95.4043006076705,0.786305709929027,0.239068526472213,"HEALS primary + secondary water"
"(Intercept)8631",96.6527353417074,0.785135843835836,0.238253540381267,"HEALS primary + secondary water"
"(Intercept)8641",93.0003952442322,0.786746650341664,0.241947291444864,"HEALS primary + secondary water"
"(Intercept)8651",97.9153725373593,0.776320131417282,0.237248564100544,"HEALS primary + secondary water"
"(Intercept)8661",98.1023706554336,0.768561894101136,0.236960253828225,"HEALS primary + secondary water"
"(Intercept)8671",98.0116443983625,0.778805950187992,0.235119763476655,"HEALS primary + secondary water"
"(Intercept)8681",94.0211153369765,0.784714097833989,0.241335045839447,"HEALS primary + secondary water"
"(Intercept)8691",94.0279073730175,0.792311644127173,0.24119211772147,"HEALS primary + secondary water"
"(Intercept)8701",94.99022517321,0.788984761210683,0.239053870517725,"HEALS primary + secondary water"
"(Intercept)8711",95.6398332241514,0.791747481632205,0.233485286441148,"HEALS primary + secondary water"
"(Intercept)8721",93.1128098690648,0.793474407616254,0.239274487617197,"HEALS primary + secondary water"
"(Intercept)8731",93.9003029050628,0.796397386061714,0.238816922454679,"HEALS primary + secondary water"
"(Intercept)8741",90.298709384942,0.799903383532632,0.243871037099815,"HEALS primary + secondary water"
"(Intercept)8751",95.3234941867878,0.791901392240394,0.24011509382355,"HEALS primary + secondary water"
"(Intercept)8761",97.4618356532069,0.778902114933752,0.232133165723487,"HEALS primary + secondary water"
"(Intercept)8771",97.1799293706653,0.787250351845038,0.236002851224679,"HEALS primary + secondary water"
"(Intercept)8781",91.5346549256061,0.80758124567456,0.240677593540164,"HEALS primary + secondary water"
"(Intercept)8791",92.641694772599,0.79376410632814,0.243050960254989,"HEALS primary + secondary water"
"(Intercept)8801",92.5564269825167,0.79939358779778,0.240222568499219,"HEALS primary + secondary water"
"(Intercept)8811",94.4341288021972,0.789303447791512,0.24252200309104,"HEALS primary + secondary water"
"(Intercept)8821",94.0499941128576,0.781563125832485,0.243237083081414,"HEALS primary + secondary water"
"(Intercept)8831",98.3199707150263,0.779876411909461,0.236256785403483,"HEALS primary + secondary water"
"(Intercept)8841",101.002338819812,0.763052293524733,0.238991619654185,"HEALS primary + secondary water"
"(Intercept)8851",94.7678597893061,0.785619451678845,0.240604710256919,"HEALS primary + secondary water"
"(Intercept)8861",99.9500108233682,0.775154297057663,0.236604687872136,"HEALS primary + secondary water"
"(Intercept)8871",99.5198970391977,0.768431334734595,0.241418271065026,"HEALS primary + secondary water"
"(Intercept)8881",93.6972911950123,0.797487586513309,0.23974805610844,"HEALS primary + secondary water"
"(Intercept)8891",90.9429346230584,0.804619739964851,0.244485351205583,"HEALS primary + secondary water"
"(Intercept)8901",96.9980391320295,0.777919852401971,0.236007913763909,"HEALS primary + secondary water"
"(Intercept)8911",95.7800991927986,0.78725938776611,0.240914450857094,"HEALS primary + secondary water"
"(Intercept)8921",98.3139443682053,0.777416380272648,0.233316765423821,"HEALS primary + secondary water"
"(Intercept)8931",97.8993759952799,0.778683313509129,0.233773122371826,"HEALS primary + secondary water"
"(Intercept)8941",98.2428855177154,0.780119662306152,0.234547705255001,"HEALS primary + secondary water"
"(Intercept)8951",95.462437629796,0.79151646197352,0.240563958884777,"HEALS primary + secondary water"
"(Intercept)8961",93.3396286069604,0.790237688367102,0.242930497880938,"HEALS primary + secondary water"
"(Intercept)8971",92.1833703613394,0.799470859094302,0.23728701223312,"HEALS primary + secondary water"
"(Intercept)8981",92.8670385276037,0.799955561583049,0.238423075429196,"HEALS primary + secondary water"
"(Intercept)8991",98.1448441039356,0.773868961760642,0.242616266732477,"HEALS primary + secondary water"
"(Intercept)9001",98.2901667312672,0.776654768241055,0.23065543828097,"HEALS primary + secondary water"
"(Intercept)9011",98.9347057229935,0.774686322315541,0.235915102400093,"HEALS primary + secondary water"
"(Intercept)9021",99.6958606813052,0.775154805977795,0.226449891833432,"HEALS primary + secondary water"
"(Intercept)9031",93.6951531060641,0.795468247400117,0.234806492452827,"HEALS primary + secondary water"
"(Intercept)9041",92.751680998225,0.796185544438916,0.242617840263712,"HEALS primary + secondary water"
"(Intercept)9051",103.335932929869,0.758701592838111,0.237661159330702,"HEALS primary + secondary water"
"(Intercept)9061",94.7179589433416,0.790742228252138,0.239605921451099,"HEALS primary + secondary water"
"(Intercept)9071",94.8676579055578,0.782636357766918,0.247883148093473,"HEALS primary + secondary water"
"(Intercept)9081",94.0103218275244,0.794614012898725,0.24194685750964,"HEALS primary + secondary water"
"(Intercept)9091",96.1865863287585,0.785626898914196,0.240616830225224,"HEALS primary + secondary water"
"(Intercept)9101",95.1390209509609,0.787271793632407,0.234898706207751,"HEALS primary + secondary water"
"(Intercept)9111",96.613896793688,0.784453853496828,0.235160655917981,"HEALS primary + secondary water"
"(Intercept)9121",99.5726691582583,0.777421531310204,0.233566374782762,"HEALS primary + secondary water"
"(Intercept)9131",96.2509691457136,0.787721324918912,0.235343781061081,"HEALS primary + secondary water"
"(Intercept)9141",97.5722622596528,0.773186889112302,0.242269656966586,"HEALS primary + secondary water"
"(Intercept)9151",96.4383782685661,0.781378836059589,0.238871057794135,"HEALS primary + secondary water"
"(Intercept)9161",90.7866410472618,0.805009282172857,0.245337331405625,"HEALS primary + secondary water"
"(Intercept)9171",97.5617527474913,0.777544296459736,0.241192134962268,"HEALS primary + secondary water"
"(Intercept)9181",100.261086092437,0.771571888369562,0.230713508042698,"HEALS primary + secondary water"
"(Intercept)9191",96.2393058690941,0.781162356839611,0.236369860161908,"HEALS primary + secondary water"
"(Intercept)9201",96.4358233082601,0.787020531599191,0.235308678056156,"HEALS primary + secondary water"
"(Intercept)9211",98.1768655876959,0.782552982666361,0.233036990419813,"HEALS primary + secondary water"
"(Intercept)9221",99.6035856779959,0.771868797274297,0.231959856622981,"HEALS primary + secondary water"
"(Intercept)9231",98.594790163059,0.775471510857772,0.235561954876011,"HEALS primary + secondary water"
"(Intercept)9241",96.6737617285988,0.783237567822506,0.231831234689714,"HEALS primary + secondary water"
"(Intercept)9251",98.6337463434803,0.77526531456321,0.234684540148874,"HEALS primary + secondary water"
"(Intercept)9261",96.0983346720769,0.775126177148079,0.244645804872123,"HEALS primary + secondary water"
"(Intercept)9271",90.6135501521828,0.811682717514274,0.240691421536977,"HEALS primary + secondary water"
"(Intercept)9281",95.7495359859404,0.792791420555694,0.239235388159764,"HEALS primary + secondary water"
"(Intercept)9291",94.5576674358321,0.795273818881331,0.237578582072195,"HEALS primary + secondary water"
"(Intercept)9301",91.6813908834924,0.804167658637439,0.241486786209529,"HEALS primary + secondary water"
"(Intercept)9311",99.6878131392822,0.776859844504691,0.23999037834896,"HEALS primary + secondary water"
"(Intercept)9321",94.3191444305276,0.786807230111587,0.241531051185769,"HEALS primary + secondary water"
"(Intercept)9331",94.7863768226703,0.781764108930426,0.240892447491352,"HEALS primary + secondary water"
"(Intercept)9341",92.246742021255,0.793528141383864,0.238060591302658,"HEALS primary + secondary water"
"(Intercept)9351",95.6368934275403,0.785572395311528,0.237308967613715,"HEALS primary + secondary water"
"(Intercept)9361",94.9934997495298,0.786653799853294,0.238523798543402,"HEALS primary + secondary water"
"(Intercept)9371",94.3164862910205,0.790944217434247,0.235499480645356,"HEALS primary + secondary water"
"(Intercept)9381",94.7738539086898,0.793242157053631,0.244937244538871,"HEALS primary + secondary water"
"(Intercept)9391",95.813838188916,0.78426785656695,0.238734969700786,"HEALS primary + secondary water"
"(Intercept)9401",93.8144515434014,0.78722019066699,0.236434476523186,"HEALS primary + secondary water"
"(Intercept)9411",93.0455577788792,0.796489306263031,0.240223147978486,"HEALS primary + secondary water"
"(Intercept)9421",94.260348049743,0.788484720164776,0.237251992368163,"HEALS primary + secondary water"
"(Intercept)9431",95.3028465092818,0.791060974530848,0.237855016102176,"HEALS primary + secondary water"
"(Intercept)9441",94.4518100351938,0.791787176698512,0.240513092881182,"HEALS primary + secondary water"
"(Intercept)9451",100.737103445492,0.76888298251773,0.232252853853786,"HEALS primary + secondary water"
"(Intercept)9461",94.0335625471071,0.790058588539365,0.237692842863007,"HEALS primary + secondary water"
"(Intercept)9471",93.5425394873118,0.794398576088643,0.241175174721607,"HEALS primary + secondary water"
"(Intercept)9481",99.0074761554673,0.773103904103648,0.232354105407194,"HEALS primary + secondary water"
"(Intercept)9491",93.9290547466476,0.791182800966269,0.244272727356033,"HEALS primary + secondary water"
"(Intercept)9501",95.9122743088298,0.788695032563497,0.233982598095336,"HEALS primary + secondary water"
"(Intercept)9511",96.2331834925777,0.788445540317708,0.240114776136314,"HEALS primary + secondary water"
"(Intercept)9521",98.1996069389245,0.7788058045004,0.231616928603849,"HEALS primary + secondary water"
"(Intercept)9531",97.3192011558874,0.779844771014377,0.236059462666604,"HEALS primary + secondary water"
"(Intercept)9541",92.3928539315862,0.799606480928364,0.236261949659994,"HEALS primary + secondary water"
