,Intercept,Slope,vector_MCresSE,vector_rsquare,scen
1272,2.298246259,1.503227186,25.8276666,0.477534525,UNM water + home dust
1273,5.204401584,1.199067535,25.96079453,0.307827338,UNM water + home dust
1274,6.610278714,1.03116666,24.82889216,0.165802041,UNM water + home dust
1275,5.165677854,1.167441798,24.18544115,0.351395627,UNM water + home dust
1276,5.842520253,1.082465261,22.16640273,0.262090763,UNM water + home dust
1277,7.367970412,0.833948915,17.4192474,0.341378139,UNM water + home dust
1278,2.688118916,1.499916949,26.04265171,0.286809156,UNM water + home dust
1279,3.565368056,1.353955315,23.14546619,0.453360149,UNM water + home dust
1280,4.877738459,1.186191147,22.3228547,0.313805919,UNM water + home dust
1281,6.391696497,1.058872519,22.30811221,0.219846038,UNM water + home dust
1282,5.714909492,1.118354355,22.14871839,0.260478819,UNM water + home dust
1283,2.618070609,1.440146898,24.05982119,0.374405188,UNM water + home dust
1284,4.411747227,1.263734383,23.86280934,0.341822063,UNM water + home dust
1285,7.094573305,0.960502316,23.81532194,0.229396476,UNM water + home dust
1286,7.539138305,0.862154459,20.63373337,0.244850935,UNM water + home dust
1287,7.764594736,0.844651778,21.24694138,0.261238128,UNM water + home dust
1288,5.674424393,1.132951364,25.25873811,0.198694069,UNM water + home dust
1289,5.853601322,1.080863203,24.37831401,0.232702461,UNM water + home dust
1290,7.085040486,0.991545323,26.44272437,0.188819252,UNM water + home dust
1291,9.846484994,0.590704079,20.19531642,0.217265944,UNM water + home dust
1292,5.443934866,1.097190812,21.78333768,0.242019148,UNM water + home dust
1293,8.407956154,0.782800866,21.45045482,0.221702156,UNM water + home dust
1294,7.656531616,0.929320807,26.55690575,0.142942137,UNM water + home dust
1295,3.906204787,1.320729021,24.89336495,0.329804216,UNM water + home dust
1296,5.135760911,1.197176537,25.02178899,0.270530802,UNM water + home dust
1297,7.064208785,0.930991191,20.52588325,0.190899308,UNM water + home dust
1298,3.835667882,1.330319881,24.81440662,0.306558054,UNM water + home dust
1299,6.439977857,1.013742222,21.3213643,0.339172111,UNM water + home dust
1300,5.830185804,1.161213606,28.09713935,0.185015203,UNM water + home dust
1301,5.981747553,1.086718108,24.30305656,0.230153782,UNM water + home dust
1302,2.599920919,1.459854474,25.62549936,0.292836553,UNM water + home dust
1303,4.053978262,1.237937397,20.64001173,0.358061458,UNM water + home dust
1304,7.818077032,0.845342207,25.1320086,0.199357656,UNM water + home dust
1305,4.397162857,1.28644031,25.97328639,0.24813376,UNM water + home dust
1306,6.162444769,1.046400351,21.7162499,0.216347878,UNM water + home dust
1307,7.623021376,0.827089055,20.11655181,0.206189856,UNM water + home dust
1308,7.87679748,0.826904929,20.07564036,0.161552248,UNM water + home dust
1309,3.088825395,1.427726812,27.41103773,0.255716983,UNM water + home dust
1310,6.257678665,1.028383876,22.23368438,0.19792295,UNM water + home dust
1311,6.033141726,1.073084638,22.97746124,0.198162966,UNM water + home dust
1312,8.036248609,0.861156601,21.38033725,0.166970331,UNM water + home dust
1313,4.711642795,1.207382384,20.69764754,0.347085703,UNM water + home dust
1314,5.469394553,1.150578213,24.29976483,0.260813095,UNM water + home dust
1315,3.705473961,1.35303063,23.01677097,0.343755401,UNM water + home dust
1316,3.169123993,1.394217703,25.4240602,0.335893089,UNM water + home dust
1317,12.17170681,0.395890549,20.42526741,0.046620877,UNM water + home dust
1318,3.702644223,1.361040135,28.64643059,0.245848657,UNM water + home dust
1319,2.609679337,1.524501599,25.41129213,0.358939061,UNM water + home dust
1320,7.594872576,0.900636654,23.18365182,0.15523987,UNM water + home dust
1321,6.081078085,1.096109683,25.7303591,0.140981643,UNM water + home dust
1322,6.34931565,1.062915152,29.31266426,0.192286698,UNM water + home dust
1323,5.791178177,1.07033662,23.5770237,0.210000791,UNM water + home dust
1324,8.747966447,0.726565685,20.26494488,0.187240996,UNM water + home dust
1325,8.326754031,0.769805592,21.2470702,0.236970684,UNM water + home dust
1326,6.801524225,0.972086403,25.29905268,0.17886339,UNM water + home dust
1327,9.37747708,0.685069037,21.63627141,0.11467493,UNM water + home dust
1328,7.475252586,0.904327717,21.96669638,0.208279085,UNM water + home dust
1329,4.268908988,1.262952928,19.47377063,0.396052181,UNM water + home dust
1330,5.392959324,1.153511952,25.95675823,0.287979557,UNM water + home dust
1331,1.725935637,1.594174798,24.01247522,0.453004104,UNM water + home dust
1332,5.093849973,1.16806869,23.95875448,0.300491341,UNM water + home dust
1333,7.110013289,0.915319556,19.70688653,0.281509221,UNM water + home dust
1334,9.975386721,0.592565437,18.39606811,0.117933982,UNM water + home dust
1335,5.918906957,1.12299474,29.06413535,0.204517732,UNM water + home dust
1336,6.917510296,0.934904962,20.46764132,0.358086267,UNM water + home dust
1337,6.183214365,1.000082798,23.87067665,0.263601319,UNM water + home dust
1338,4.01938384,1.275583395,24.88626812,0.368115085,UNM water + home dust
1339,4.601017983,1.215500204,22.02091199,0.348530142,UNM water + home dust
1340,6.727048358,0.950862328,22.73367685,0.286477835,UNM water + home dust
1341,3.991682249,1.274804073,23.9775759,0.397945232,UNM water + home dust
1342,3.70506962,1.381166789,27.65912775,0.23922924,UNM water + home dust
1343,7.707645731,0.830399726,18.76104981,0.171451111,UNM water + home dust
1344,6.011531163,1.013726324,21.8313865,0.3025672,UNM water + home dust
1345,5.431966088,1.147471548,24.96616901,0.223012329,UNM water + home dust
1346,7.147527032,0.892319061,24.91783489,0.150660995,UNM water + home dust
1347,7.108026827,0.894364417,20.83626901,0.280496263,UNM water + home dust
1348,6.53950018,0.963808225,22.16830821,0.300710088,UNM water + home dust
1349,4.099279031,1.294750538,23.98339075,0.292641299,UNM water + home dust
1350,3.640629418,1.370584547,26.16236683,0.287917554,UNM water + home dust
1351,5.091810527,1.125137313,22.54890506,0.272935855,UNM water + home dust
1352,1.998434334,1.508517181,23.31154675,0.381167834,UNM water + home dust
1353,3.440893743,1.403249728,23.60080906,0.348647499,UNM water + home dust
1354,9.468846343,0.65306,20.3581384,0.132167125,UNM water + home dust
1355,1.374489326,1.582235181,25.42832734,0.433408326,UNM water + home dust
1356,8.046494225,0.914624149,25.70188422,0.150497075,UNM water + home dust
1357,6.530093725,1.028868608,22.90452366,0.219780982,UNM water + home dust
1358,4.131784423,1.319502536,23.75732689,0.311253755,UNM water + home dust
1359,8.497394878,0.810792017,23.0066567,0.153913667,UNM water + home dust
1360,6.933898283,0.957474057,24.27081567,0.203122921,UNM water + home dust
1361,4.059222647,1.35171953,25.99892352,0.259237908,UNM water + home dust
1362,4.996963288,1.169742267,28.96899394,0.211095251,UNM water + home dust
1363,7.556148622,0.82779067,17.80296795,0.274847927,UNM water + home dust
1364,8.731933543,0.748862678,20.97579252,0.145445503,UNM water + home dust
1365,6.62889094,0.926679,24.07031989,0.203137262,UNM water + home dust
1366,7.449146619,0.86905668,20.49118897,0.285697169,UNM water + home dust
1367,6.34722333,1.033660526,22.69604091,0.262733551,UNM water + home dust
1368,4.287731983,1.23653338,22.17594643,0.365356783,UNM water + home dust
1369,5.528741904,1.043576324,20.62962359,0.396723878,UNM water + home dust
1370,6.093581898,1.025319463,20.55897043,0.255327646,UNM water + home dust
1371,7.692343523,0.866060047,23.3971275,0.161225508,UNM water + home dust
1372,7.097642008,0.839839465,17.65355626,0.293238016,UNM water + home dust
1373,2.532734978,1.550721464,29.38465922,0.251339129,UNM water + home dust
1374,8.614154969,0.748233349,19.95087613,0.162229722,UNM water + home dust
1375,4.667759146,1.270590806,26.11642515,0.257606364,UNM water + home dust
1376,5.985888113,1.100444516,26.40881573,0.2358278,UNM water + home dust
1377,3.971280145,1.314103818,23.62862403,0.342675026,UNM water + home dust
1378,7.290392751,0.897118517,21.37307324,0.167482644,UNM water + home dust
1379,10.94763003,0.478427392,23.0882407,0.066964548,UNM water + home dust
1380,5.260934785,1.164893885,24.15593598,0.240435791,UNM water + home dust
1381,6.454712211,0.981023025,22.38540536,0.230788823,UNM water + home dust
1382,4.218964295,1.247050937,22.12619718,0.375438075,UNM water + home dust
1383,3.988197879,1.324495291,26.35361828,0.299754381,UNM water + home dust
1384,2.278495837,1.473559015,28.49421466,0.396528231,UNM water + home dust
1385,7.545058499,0.868802004,22.64407287,0.252317713,UNM water + home dust
1386,2.064176647,1.535778844,27.66684855,0.280625229,UNM water + home dust
1387,6.996288077,0.949438279,22.87899207,0.156184777,UNM water + home dust
1388,4.381418016,1.283569355,26.31735367,0.341399551,UNM water + home dust
1389,6.224784439,1.044665314,21.42996214,0.345257463,UNM water + home dust
1390,8.775508543,0.770443894,22.37724145,0.120917755,UNM water + home dust
1391,6.912962317,0.889732804,19.92879625,0.254033916,UNM water + home dust
1392,3.914965383,1.293224549,25.62710633,0.250635647,UNM water + home dust
1393,5.453081302,1.159462223,24.58387029,0.352319758,UNM water + home dust
1394,5.066333461,1.167757732,22.22654753,0.255569291,UNM water + home dust
1395,4.608320536,1.189004968,23.45679085,0.265258112,UNM water + home dust
1396,9.620911978,0.625225723,19.32435865,0.185744291,UNM water + home dust
1397,3.087302543,1.381264462,25.73790063,0.268570318,UNM water + home dust
1398,6.847404571,0.9238369,21.63820002,0.313985608,UNM water + home dust
1399,0.314879561,1.723762277,25.49593005,0.48164022,UNM water + home dust
1400,6.086488702,1.061692135,22.55480206,0.261547023,UNM water + home dust
1401,6.828755341,0.970807545,20.26157357,0.210412135,UNM water + home dust
1402,8.361426692,0.771517907,21.58241518,0.165921998,UNM water + home dust
1403,4.974427753,1.217890652,25.20902644,0.279313908,UNM water + home dust
1404,4.762608578,1.236304526,25.43015015,0.300139629,UNM water + home dust
1405,5.128570405,1.2395595,30.8144304,0.144943132,UNM water + home dust
1406,5.901255834,1.047843083,22.2066907,0.286689565,UNM water + home dust
1407,4.078477291,1.279751868,24.07132611,0.468604261,UNM water + home dust
1408,7.384994024,0.921903839,22.88532468,0.167131566,UNM water + home dust
1409,6.637744345,0.995184216,23.76427506,0.176316482,UNM water + home dust
1410,4.884394418,1.226260471,25.38967235,0.262394898,UNM water + home dust
1411,5.74269367,1.045400949,22.12716219,0.305217094,UNM water + home dust
1412,9.441455804,0.682050677,20.31254509,0.119019072,UNM water + home dust
1413,5.850832591,1.053647766,19.62421226,0.315543539,UNM water + home dust
1414,6.294541153,1.008247645,23.21858062,0.281922407,UNM water + home dust
1415,9.873524064,0.63855044,21.87975716,0.103693216,UNM water + home dust
1416,9.272585929,0.655981834,18.58258816,0.284341333,UNM water + home dust
1417,7.704553007,0.885421638,25.24364906,0.148869398,UNM water + home dust
1418,5.045294575,1.190235866,23.29206812,0.233136902,UNM water + home dust
1419,7.12030578,0.944470096,23.9633513,0.204925536,UNM water + home dust
1420,8.502712964,0.800197392,25.124441,0.113012146,UNM water + home dust
1421,9.966669211,0.538497395,20.67136608,0.119986529,UNM water + home dust
1422,5.521453541,1.055054714,21.4186184,0.260961532,UNM water + home dust
1423,3.705106081,1.326441097,22.09614489,0.373510418,UNM water + home dust
1424,7.568043061,0.904679514,21.70057851,0.189904282,UNM water + home dust
1425,7.571236193,0.937522284,24.21313315,0.14719963,UNM water + home dust
1426,7.458229828,0.871952581,20.38364361,0.274780037,UNM water + home dust
1427,7.565736707,0.852385772,21.02844053,0.201772189,UNM water + home dust
1428,1.782106103,1.558595658,25.61231105,0.41309781,UNM water + home dust
1429,3.95334701,1.377552424,27.74915223,0.300063831,UNM water + home dust
1430,8.228142438,0.801570465,23.21105691,0.159339635,UNM water + home dust
1431,6.721541445,1.015527673,26.03940602,0.179187967,UNM water + home dust
1432,6.63066457,1.000468317,23.83182082,0.338787163,UNM water + home dust
1433,2.873750164,1.483459466,29.33543344,0.260690943,UNM water + home dust
1434,5.885034588,1.074933899,24.83176326,0.270928366,UNM water + home dust
1435,6.700143793,0.936550635,19.02426725,0.287288186,UNM water + home dust
1436,5.082834912,1.167213317,22.03999663,0.320666229,UNM water + home dust
1437,8.357566074,0.78837281,23.90022337,0.14766091,UNM water + home dust
1438,3.462367624,1.388392045,29.09003071,0.260451628,UNM water + home dust
1439,6.321106934,1.012271633,23.42703698,0.312013531,UNM water + home dust
1440,4.747367195,1.244490183,24.67129635,0.263728318,UNM water + home dust
1441,1.737256801,1.562619832,26.40410961,0.413256378,UNM water + home dust
1442,4.809696794,1.162898946,23.82808176,0.372311629,UNM water + home dust
1443,7.772083808,0.831325657,21.87103687,0.166777683,UNM water + home dust
1444,4.181311288,1.312164105,29.41793735,0.290723758,UNM water + home dust
1445,7.467281414,0.938626539,22.18403132,0.196861109,UNM water + home dust
1446,5.506074085,1.120849712,21.41492772,0.263795738,UNM water + home dust
1447,6.640740977,0.975545853,22.94473813,0.182509901,UNM water + home dust
1448,4.20068907,1.284497363,26.89462001,0.273009812,UNM water + home dust
1449,5.370502036,1.150619232,24.65757009,0.205995399,UNM water + home dust
1450,6.924762514,0.937557987,23.64498261,0.234822856,UNM water + home dust
1451,9.266026637,0.739814507,24.22247921,0.148843871,UNM water + home dust
1452,7.761097473,0.885925618,24.10608895,0.148318603,UNM water + home dust
1453,7.487356115,0.845357253,22.06840959,0.246920116,UNM water + home dust
1454,7.917124775,0.861405193,23.80061717,0.185240304,UNM water + home dust
1455,6.876182997,0.893004282,19.32086874,0.283419381,UNM water + home dust
1456,1.975273859,1.551320501,29.33904697,0.307091338,UNM water + home dust
1457,8.330239746,0.788120394,23.19701455,0.198274145,UNM water + home dust
1458,6.874176962,0.94944233,21.99923554,0.299588363,UNM water + home dust
1459,9.519602539,0.630570253,20.27932416,0.169961369,UNM water + home dust
1460,10.0119448,0.650428952,24.52968583,0.072871603,UNM water + home dust
1461,5.992499091,1.096624025,23.7187895,0.215205398,UNM water + home dust
1462,4.250831222,1.336655843,28.58747105,0.239149122,UNM water + home dust
1463,5.318017633,1.17017131,24.51294442,0.244357935,UNM water + home dust
1464,4.111080054,1.268106714,23.58060541,0.305949325,UNM water + home dust
1465,5.821015017,1.069511982,21.61391321,0.280877285,UNM water + home dust
1466,3.597475641,1.340966714,24.74202478,0.321464439,UNM water + home dust
1467,6.541947045,1.001908351,24.12199486,0.165139639,UNM water + home dust
1468,7.032317058,0.897019756,20.20263012,0.202006227,UNM water + home dust
1469,4.952719866,1.176385192,26.8347822,0.28828423,UNM water + home dust
1470,7.896449428,0.848487354,21.94287328,0.277140439,UNM water + home dust
1471,5.435736114,1.186340962,26.97473647,0.23829375,UNM water + home dust
1472,10.2629416,0.569391336,23.53415036,0.080448313,UNM water + home dust
1473,4.912476542,1.242493453,24.83268509,0.248113887,UNM water + home dust
1474,5.138546961,1.197751613,23.75668059,0.249788134,UNM water + home dust
1475,1.259875429,1.577489077,23.35876002,0.432755212,UNM water + home dust
1476,6.897973563,0.922829516,18.98350253,0.235930241,UNM water + home dust
1477,3.46080041,1.308609265,21.42507112,0.381943732,UNM water + home dust
1478,4.370438149,1.281874736,27.88312258,0.212541034,UNM water + home dust
1479,8.119489187,0.863914001,24.23437291,0.140338834,UNM water + home dust
1480,7.27165657,0.977333213,22.83369432,0.159741784,UNM water + home dust
1481,7.217463201,0.892359984,20.68591903,0.293685214,UNM water + home dust
1482,5.486958515,1.156160791,25.17993809,0.224575846,UNM water + home dust
1483,3.626378643,1.350288462,28.21739121,0.254531193,UNM water + home dust
1484,7.680683044,0.879273711,19.19713246,0.270937336,UNM water + home dust
1485,8.653800625,0.717265328,20.55275567,0.170978365,UNM water + home dust
1486,6.676503428,0.895004401,17.84253202,0.286939976,UNM water + home dust
1487,8.545723681,0.742798803,21.57136742,0.129128989,UNM water + home dust
1488,8.622837343,0.767209633,21.7417905,0.140064815,UNM water + home dust
1489,3.665044354,1.36978737,27.08575263,0.240954129,UNM water + home dust
1490,8.011248377,0.776589865,21.46181082,0.202489014,UNM water + home dust
1491,4.761587134,1.254858023,27.05578981,0.200780823,UNM water + home dust
1492,4.199321377,1.211601893,20.79095277,0.421962766,UNM water + home dust
1493,3.678904574,1.265275024,25.00603334,0.320119192,UNM water + home dust
1494,7.570115894,0.880856143,24.88283799,0.140547344,UNM water + home dust
1495,5.719257208,1.059352169,22.95487584,0.27132947,UNM water + home dust
1496,7.706465878,0.78094782,18.04178026,0.205068048,UNM water + home dust
1497,8.133904785,0.808560351,25.2202216,0.12440198,UNM water + home dust
1498,6.818874634,0.929358353,21.62573667,0.262605954,UNM water + home dust
1499,5.343109001,1.086170044,21.62907608,0.358137031,UNM water + home dust
1500,6.29994257,0.980935874,19.12197335,0.293527978,UNM water + home dust
1501,4.533511117,1.239124912,26.58957403,0.250474587,UNM water + home dust
1502,3.18696903,1.354553344,21.83438402,0.415545369,UNM water + home dust
1503,4.351479029,1.220847899,24.12849281,0.33492995,UNM water + home dust
1504,6.871304429,0.945582266,20.44293176,0.246873764,UNM water + home dust
1505,4.40596945,1.22208621,26.1268064,0.26816326,UNM water + home dust
1506,0.082134993,1.745980491,28.36766295,0.307683921,UNM water + home dust
1507,6.423789816,1.032252067,25.21836187,0.209555844,UNM water + home dust
1508,3.623712974,1.298425142,22.2684377,0.411430471,UNM water + home dust
1509,5.215161049,1.216155312,23.66521454,0.288804027,UNM water + home dust
1510,9.357476145,0.652806811,21.32160093,0.112175291,UNM water + home dust
1511,9.486136183,0.673997237,21.3712182,0.119710836,UNM water + home dust
1512,5.242076252,1.140666535,20.95318919,0.274256611,UNM water + home dust
1513,8.378439428,0.774605881,21.78565858,0.172187851,UNM water + home dust
1514,6.949150372,0.900059004,22.25066433,0.274333616,UNM water + home dust
1515,5.673264421,1.048099114,20.28354605,0.389453011,UNM water + home dust
1516,5.371160751,1.118329969,23.44285268,0.284032189,UNM water + home dust
1517,7.1060645,0.97250185,24.78140503,0.168161147,UNM water + home dust
1518,1.647371567,1.589580252,26.07534342,0.371059849,UNM water + home dust
1519,10.81367727,0.538339876,25.9510708,0.097324031,UNM water + home dust
1520,5.987632693,1.090533286,24.98551999,0.288121518,UNM water + home dust
1521,3.99673329,1.259024283,23.44176671,0.420062308,UNM water + home dust
1522,4.868996821,1.158800839,23.62278343,0.263983374,UNM water + home dust
1523,6.657609496,0.986048493,20.80083771,0.353355778,UNM water + home dust
1524,3.390717847,1.369071543,25.15138838,0.323376601,UNM water + home dust
1525,7.68193747,0.880862763,27.56450272,0.141584028,UNM water + home dust
1526,7.277217874,0.911729269,22.8391622,0.250431679,UNM water + home dust
1527,4.178718815,1.217496923,19.65798374,0.402299122,UNM water + home dust
1528,5.140241884,1.179660795,23.83080483,0.275974387,UNM water + home dust
1529,6.849990849,1.043701192,23.12358755,0.195406895,UNM water + home dust
1530,3.26413977,1.415331737,25.13898172,0.315415906,UNM water + home dust
1531,5.054303676,1.224134517,28.56251277,0.224884371,UNM water + home dust
1532,9.022333137,0.715398701,21.35890517,0.122999194,UNM water + home dust
1533,2.918083718,1.406950047,24.80201775,0.363495408,UNM water + home dust
1534,10.00918897,0.523312637,19.29720364,0.102846464,UNM water + home dust
1535,7.252125799,0.96903591,23.6954389,0.141782507,UNM water + home dust
1536,6.80553467,0.979060469,24.37449241,0.161979787,UNM water + home dust
1537,7.18485326,0.94681562,24.1619878,0.169079504,UNM water + home dust
1538,8.438200544,0.715948901,21.16152753,0.135023877,UNM water + home dust
1539,10.04517794,0.562644786,21.64364449,0.097840041,UNM water + home dust
1540,4.057709502,1.25052676,21.17870013,0.514056098,UNM water + home dust
1541,6.345484296,1.066504628,30.92594303,0.138878143,UNM water + home dust
1542,5.18535531,1.146024587,21.41459777,0.319510511,UNM water + home dust
1543,10.49640278,0.551786221,22.94014237,0.06825375,UNM water + home dust
1544,7.027532099,0.959005696,24.95217196,0.217214206,UNM water + home dust
1545,8.522819849,0.832009016,26.02731383,0.117190349,UNM water + home dust
1546,4.515413335,1.263829133,23.18439309,0.308643571,UNM water + home dust
1547,5.004893,1.149129107,21.26404204,0.33963589,UNM water + home dust
1548,6.420206327,1.047684982,23.87708171,0.222694926,UNM water + home dust
1549,3.021030832,1.464264848,24.3913873,0.420127947,UNM water + home dust
1550,2.417205187,1.44926312,22.98294733,0.478058245,UNM water + home dust
1551,6.662768514,0.954276088,19.64120559,0.213177325,UNM water + home dust
1552,9.054070797,0.679598658,17.75121868,0.137218296,UNM water + home dust
1553,5.857844195,1.095860517,23.2957689,0.247266897,UNM water + home dust
1554,1.531408307,1.604020218,28.20284838,0.32386005,UNM water + home dust
1555,7.137218576,0.868851043,21.83591976,0.218729968,UNM water + home dust
1556,6.928337616,0.956801757,23.30243791,0.212755226,UNM water + home dust
1557,6.265435991,1.009479274,19.37518413,0.294410277,UNM water + home dust
1558,6.625439258,1.056737529,25.39900117,0.168657243,UNM water + home dust
1559,4.644692038,1.23251226,24.32110808,0.259266469,UNM water + home dust
1560,4.98668258,1.106440256,19.99687466,0.42121418,UNM water + home dust
1561,4.397674,1.248504857,23.67530734,0.373853293,UNM water + home dust
1562,7.045683522,0.954988749,24.64537219,0.166523172,UNM water + home dust
1563,4.468840821,1.280657595,26.9600913,0.272869561,UNM water + home dust
1564,6.309435825,1.035826212,25.56973617,0.255276744,UNM water + home dust
1565,3.671482173,1.373713939,26.75477128,0.228530895,UNM water + home dust
1566,6.916068129,0.90700781,24.54147501,0.175174336,UNM water + home dust
1567,6.945742888,0.982479837,24.83484011,0.208127846,UNM water + home dust
1568,4.571350116,1.259348728,23.66151412,0.277858132,UNM water + home dust
1569,8.620826348,0.814396889,22.85683172,0.138000659,UNM water + home dust
1570,8.897582305,0.755223833,23.99966615,0.172336016,UNM water + home dust
1571,6.947027709,0.980396057,24.66819402,0.218810138,UNM water + home dust
1572,3.761224648,1.274382681,22.9011039,0.299139698,UNM water + home dust
1573,3.344440266,1.345973043,26.34128203,0.315376666,UNM water + home dust
1574,7.342338972,0.898286146,25.84639399,0.121046463,UNM water + home dust
1575,6.940219283,1.017976219,26.1163132,0.195981045,UNM water + home dust
1576,3.686676018,1.320323483,20.9704685,0.372735127,UNM water + home dust
1577,6.9401999,0.973944441,22.65055547,0.338363705,UNM water + home dust
1578,4.633785946,1.313652194,27.17523791,0.199982786,UNM water + home dust
1579,6.692401899,0.970523081,20.4537124,0.247154076,UNM water + home dust
1580,7.674762232,0.861222226,23.06335561,0.190309984,UNM water + home dust
1581,4.751329096,1.193045769,21.95672375,0.286396916,UNM water + home dust
1582,8.507203881,0.778984381,22.80160829,0.117205532,UNM water + home dust
1583,3.549559562,1.307020532,22.69888754,0.409411133,UNM water + home dust
1584,7.009572952,1.028175048,26.97563363,0.132199504,UNM water + home dust
1585,4.869007395,1.141629093,20.93574925,0.34400061,UNM water + home dust
1586,7.311248492,0.939878384,24.14048266,0.224142933,UNM water + home dust
1587,3.577967944,1.387765513,23.47216105,0.321241614,UNM water + home dust
1588,3.10604743,1.40057657,26.35477583,0.365850878,UNM water + home dust
1589,4.965635805,1.164599785,21.16513922,0.320953542,UNM water + home dust
1590,3.414189716,1.324683376,22.8546529,0.380067099,UNM water + home dust
1591,4.258830464,1.252312205,21.98872261,0.363770686,UNM water + home dust
1592,8.775953227,0.705271749,19.49133483,0.227638667,UNM water + home dust
1593,8.584153355,0.772087275,23.13151873,0.126524409,UNM water + home dust
1594,4.345556215,1.240022976,25.50922819,0.223812295,UNM water + home dust
1595,5.78956809,1.121198454,25.57785172,0.205142439,UNM water + home dust
1596,4.536647825,1.218045491,30.81206182,0.214521352,UNM water + home dust
1597,4.798669329,1.217449814,26.91482289,0.235967542,UNM water + home dust
1598,3.157403908,1.33468373,22.38963123,0.336250291,UNM water + home dust
1599,8.32326504,0.750494226,20.32370107,0.157175758,UNM water + home dust
1600,4.851183684,1.259977886,24.95206593,0.215221834,UNM water + home dust
1601,2.647725991,1.421018722,25.03872468,0.364063537,UNM water + home dust
1602,5.694416536,1.075309141,26.31010021,0.168447671,UNM water + home dust
1603,3.057509254,1.386170441,24.24181735,0.401388941,UNM water + home dust
1604,9.885678876,0.612164471,21.81435828,0.089272562,UNM water + home dust
1605,4.404047915,1.255385255,25.69761136,0.249070604,UNM water + home dust
1606,7.354094953,0.888205686,23.25602157,0.164632559,UNM water + home dust
1607,6.791252874,1.030307675,24.55081015,0.186746238,UNM water + home dust
1608,7.127177833,0.930149713,20.33287534,0.268206158,UNM water + home dust
1609,2.31141934,1.441322818,23.05871856,0.378836853,UNM water + home dust
1610,3.297874894,1.413646894,24.77271143,0.351089437,UNM water + home dust
1611,8.693443892,0.722107513,19.84225499,0.131672529,UNM water + home dust
1612,9.069252963,0.655253441,18.62688836,0.231912796,UNM water + home dust
1613,4.064492918,1.273384152,23.40771553,0.32027292,UNM water + home dust
1614,8.351691701,0.816487126,20.63300366,0.132279555,UNM water + home dust
1615,8.033721531,0.800324885,22.32240615,0.199749706,UNM water + home dust
1616,4.265302431,1.263141031,29.10534495,0.2405564,UNM water + home dust
1617,8.660387259,0.724031297,22.21694577,0.127489325,UNM water + home dust
1618,6.146286534,1.087272309,26.92817113,0.197956807,UNM water + home dust
1619,6.712588228,0.973012076,20.17635378,0.29182373,UNM water + home dust
1620,7.022506591,0.955751934,21.18270263,0.249630602,UNM water + home dust
1621,7.054011551,0.955932467,20.76559715,0.255647851,UNM water + home dust
1622,10.2289889,0.517987102,18.89850234,0.079519409,UNM water + home dust
1623,4.595802751,1.266623637,26.39141584,0.222613341,UNM water + home dust
1624,5.360655966,1.101002198,25.15740719,0.282026321,UNM water + home dust
1625,8.224251405,0.810199161,20.09679855,0.223750616,UNM water + home dust
1626,5.068295857,1.200757886,26.75002796,0.227409025,UNM water + home dust
1627,5.877030743,1.075744673,27.0118398,0.203913205,UNM water + home dust
1628,5.545707325,1.113909294,23.33082946,0.244968514,UNM water + home dust
1629,12.39685927,0.348730011,21.82169478,0.03566935,UNM water + home dust
1630,6.987677438,0.9685306,22.66584023,0.208902862,UNM water + home dust
1631,7.776607577,0.898048901,23.29966315,0.131547482,UNM water + home dust
1632,7.169738322,0.890039252,19.20339313,0.265318814,UNM water + home dust
1633,6.418342099,1.022678948,23.1872628,0.22015542,UNM water + home dust
1634,6.440992037,1.023839917,25.22643735,0.208906844,UNM water + home dust
1635,6.467659419,1.001896034,23.89578802,0.230684011,UNM water + home dust
1636,6.867989161,0.919489595,21.55004699,0.244969869,UNM water + home dust
1637,6.991484008,0.943055162,21.50090045,0.205890124,UNM water + home dust
1638,3.209403678,1.460654833,25.12031297,0.258671468,UNM water + home dust
1639,6.353819621,1.075033814,24.72563611,0.227011891,UNM water + home dust
1640,7.438614793,0.932088534,21.45918489,0.186130651,UNM water + home dust
1641,4.480699739,1.225731012,21.88579819,0.328612555,UNM water + home dust
1642,6.23000789,1.057742374,23.75245396,0.19899684,UNM water + home dust
1643,5.945554734,1.074792129,22.59825648,0.281240863,UNM water + home dust
1644,3.19764311,1.391763719,22.98397222,0.38929852,UNM water + home dust
1645,8.017728025,0.857112825,21.91110829,0.236008936,UNM water + home dust
1646,7.685371249,0.840461863,21.08284989,0.205229171,UNM water + home dust
1647,6.336717919,1.014352554,21.03914182,0.279754828,UNM water + home dust
1648,4.55732634,1.206382382,20.99862865,0.339498593,UNM water + home dust
1649,5.398754132,1.102069527,20.12792572,0.351045863,UNM water + home dust
1650,6.286800113,1.093728735,21.70902179,0.353746644,UNM water + home dust
1651,5.452495385,1.105474212,24.95989038,0.288561677,UNM water + home dust
1652,9.74282351,0.622595303,20.89591478,0.121541292,UNM water + home dust
1653,4.577405531,1.239555248,25.77150261,0.306671602,UNM water + home dust
1654,7.807866244,0.84686397,21.18192895,0.163666043,UNM water + home dust
1655,4.756682103,1.245792113,25.66301713,0.265010674,UNM water + home dust
1656,5.339654083,1.255658077,28.31434022,0.157830506,UNM water + home dust
1657,5.636985847,1.097314182,23.85694518,0.228918456,UNM water + home dust
1658,8.689979039,0.826911776,25.60400627,0.093422366,UNM water + home dust
1659,9.485978207,0.65725147,20.20906867,0.088258982,UNM water + home dust
